SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_Event_ID,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Source_Tab,Match_Type,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Santa_Recombinant_Full,Santa_Recombinant_List,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,Reaches_End,Reaches_Start,RDP_Recombinant_Full,RDP_Recombinant_List,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,All_Collected_Recombinants,All_Collected_Recombinants_Count,Recombinants_List,Coverage_Percentage,Start_Gap,End_Gap,_Total_Distance,RDP_Match_Types,Tag,Santa_ID,Santa_Breakpoints,Recombinant_Match_Score,Start_End_Diff_Score,RDP_Set,Tag_Specific_Quality_Score,Tag_Rank,Global_Rank,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining
75_Recombination events.csv|4907,4907,75_Recombination events.csv,4170,8160,"['24', '25', '31', '39', '40', '47']",1000,2.5e-05,0.01,0.1,5000,50,1,4178,7962,4178-7962,"['25', '39', '40', '47', '24', '31']","['35', '5', '10', '46', '27', '4', '28', '43', '29', '22', '50', '41', '42', '8', '26', '7', '12']","['3', '2']",8.0,198.0,206.0,94.8,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (6/6),53.96,100.0,6/6,100.0,6.0,6.0,6/6,74.2,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,4907,4170-8160,33.33333333333333,79.4,1,100.0,1,1,1,1,1,10,0,9,100.0%,10.0%,✅ Equal,11,2,9
39_Recombination events.csv|4952,4952,39_Recombination events.csv,3375,10000,['32'],1000,2.5e-05,0.01,0.1,5000,50,5,3605,3786,3605-3786,['32'],"['5', '17', '48', '50', '47', '44']","['26', '12']",230.0,6214.0,6444.0,2.7320754716981135,3375.0,843.8,25.0,Step 1: Approximate,Case_E_Start_End,Exact Recombinant Match,,33.54641509433962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,4952,3375-10000,100.0,0.0,5,50.0,5,229,6,5,6,14,0,9,100.0%,35.7%,❌ Diff: RDP=6 vs Santa=5,20,11,9
46_Recombination events.csv|4764,4764,46_Recombination events.csv,3090,7029,"['39', '6']",1000,2.5e-05,0.01,0.1,5000,50,3,3114,7027,3114-7027,"['6', '39']","['8', '30']","['3', '10', '32', '48', '18', '50', '34']",24.0,2.0,26.0,99.3,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (2/2),56.86,100.0,2/2,100.0,2.0,2.0,2/2,96.7,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,4764,3090-7029,0.0,97.4,3,50.0,3,230,4,4,6,15,2,11,66.7%,26.7%,✅ Equal,21,8,13
70_Recombination events.csv|4949,4949,70_Recombination events.csv,1857,10000,"['37', '41', '50']",1000,2.5e-05,0.01,0.1,5000,50,1,1854,9991,1854-9991,"['38', '37', '50', '41']","['22', '36']","['28', '12', '18', '49', '7', '15']",3.0,9.0,12.0,99.9,,,,Step 2: Best Match,⚠️ Partial (3/4),,⚠️ Partial (3/4),51.480000000000004,75.0,3/4,75.0,3.0,4.0,3/4,96.8,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,4949,1857-10000,0.0,98.8,1,50.0,3,231,4,4,7,20,3,16,57.1%,20.0%,✅ Equal,27,8,19
47_Recombination events.csv|4883,4883,47_Recombination events.csv,1749,3129,"['29', '3']",1000,2.5e-05,0.01,0.1,5000,50,3,1765,3143,1765-3143,"['3', '29']","['4', '38', '23', '45']","['5', '17', '27', '43', '9', '19', '1', '21', '24', '34', '44']",16.0,14.0,30.0,98.8,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (2/2),56.760000000000005,100.0,2/2,100.0,2.0,2.0,2/2,89.1,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,4883,1749-3129,0.0,97.0,3,50.0,1,232,3,3,3,19,0,16,100.0%,15.8%,✅ Equal,22,6,16
76_Recombination events.csv|4945,4945,76_Recombination events.csv,5196,10000,"['2', '29']",1000,2.5e-05,0.01,0.1,5000,50,1,5195,9966,5195-9966,"['29', '2']","['13', '36']","['49', '31']",1.0,34.0,35.0,99.3,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (2/2),56.86,100.0,2/2,100.0,2.0,2.0,2/2,96.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,4945,5196-10000,0.0,96.5,1,50.0,2,233,3,3,3,20,0,17,100.0%,15.0%,✅ Equal,23,6,17
43_Recombination events.csv|4145,4145,43_Recombination events.csv,7461,10000,['41'],1000,2.5e-05,0.01,0.1,5000,50,5,1020,7428,1020-7428,['41'],"['25', '36', '13', '32', '29', '14', '21', '49', '12', '15', '6', '4', '19', '11', '18', '16', '26', '31', '35', '3', '5', '39', '42', '7', '34', '2', '10', '43', '37']","['30', '17', '20', '23', '46', '47', '27', '28', '9', '22', '48', '38', '45', '50', '40', '8', '33', '44']",6441.0,2572.0,9013.0,0.0,2539.0,634.8,25.0,Step 1: Approximate,Case_E_Start_End,Exact Recombinant Match,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,4145,7461-10000,100.0,0.0,5,50.0,4,234,5,5,6,12,1,7,83.3%,41.7%,✅ Equal,18,10,8
7_Recombination events.csv|4869,4869,7_Recombination events.csv,6123,10000,['35'],1000,2.5e-05,0.01,0.1,5000,50,3,3940,9093,3940-9093,['35'],"['9', '29', '14', '21', '49', '12', '30', '19', '1', '11', '50', '41', '33', '24', '31', '22', '38', '42', '7', '2', '44', '17', '46', '43', '45', '37']","['28', '20']",2183.0,907.0,3090.0,76.60562290430745,3877.0,969.2,25.0,Step 1: Approximate,Case_A_End_End,Exact Recombinant Match,,48.32112458086149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4869,6123-10000,100.0,0.0,3,50.0,4,235,6,5,6,15,0,10,100.0%,33.3%,❌ Diff: RDP=6 vs Santa=5,21,11,10
29_Recombination events.csv|4950,4950,29_Recombination events.csv,5502,10000,['22'],1000,2.5e-05,0.01,0.1,5000,50,4,4024,9956,4024-9956,['22'],"['35', '5', '43', '14', '18', '49', '31']","['17', '10', '4', '13', '32', '44', '1', '48', '50', '41', '40', '16', '7', '15']",1478.0,44.0,1522.0,99.02178746109382,4498.0,1124.5,25.0,Step 1: Approximate,Case_A_End_End,Exact Recombinant Match,,52.80435749221877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,4950,5502-10000,100.0,0.0,4,50.0,2,236,5,5,12,24,7,19,41.7%,20.8%,✅ Equal,36,10,26
3_Recombination events.csv|4690,4690,3_Recombination events.csv,8838,10000,"['46', '7']",1000,2.5e-05,0.01,0.1,5000,50,2,8840,9999,8840-9999,"['7', '46']","['30', '29', '19', '22', '40', '47', '37', '12']","['32', '31']",2.0,1.0,3.0,99.7,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (2/2),58.94,100.0,2/2,100.0,2.0,2.0,2/2,98.7,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4690,8838-10000,0.0,99.7,2,50.0,3,237,3,3,3,24,0,21,100.0%,12.5%,✅ Equal,27,6,21
35_Recombination events.csv|4976,4976,35_Recombination events.csv,7206,10000,['40'],1000,2.5e-05,0.01,0.1,5000,50,3,1870,9960,1870-9960,['40'],"['25', '36', '13', '32', '9', '21', '49', '47', '15', '30', '6', '4', '19', '1', '11', '41', '26', '24', '33', '35', '5', '39', '22', '42', '34', '2', '17', '10', '20', '28', '43']","['3', '44', '18', '38', '7', '12']",5336.0,40.0,5376.0,98.56836077308519,2794.0,698.5,25.0,Step 1: Approximate,Case_A_End_End,Exact Recombinant Match,,52.71367215461704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,4976,7206-10000,100.0,0.0,3,50.0,4,238,5,4,5,17,0,13,100.0%,23.5%,❌ Diff: RDP=5 vs Santa=4,22,9,13
84_Recombination events.csv|4948,4948,84_Recombination events.csv,7137,10000,['30'],1000,2.5e-05,0.01,0.1,5000,50,2,4432,7224,4432-7224,['30'],"['15', '42']","['43', '18', '45', '40', '44']",2705.0,2776.0,5481.0,3.038770520433112,2863.0,715.8,25.0,Step 1: Approximate,Case_E_Start_End,Exact Recombinant Match,,33.607754104086624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,4948,7137-10000,100.0,0.0,2,50.0,2,239,2,2,2,11,0,9,100.0%,18.2%,✅ Equal,13,4,9
43_Recombination events.csv|4909,4909,43_Recombination events.csv,3639,8385,['24'],1000,2.5e-05,0.01,0.1,5000,50,2,6066,8384,6066-8384,['24'],['30'],['11'],2427.0,1.0,2428.0,48.84112937210283,4746.0,1186.5,25.0,Step 1: Approximate,Case_A_End_End,Exact Recombinant Match,,42.768225874420565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,4909,3639-8385,100.0,0.0,2,50.0,5,240,5,5,6,12,1,7,83.3%,41.7%,✅ Equal,18,10,8
9_Recombination events.csv|5067,5067,9_Recombination events.csv,3495,9237,['10'],1000,2.5e-05,0.01,0.1,5000,50,4,1878,9870,1878-9870,['10'],"['22', '18', '33']","['41', '31']",1617.0,633.0,2250.0,100.0,4258.0,1064.5,25.0,Step 1: Approximate,Case_A_End_End,Exact Recombinant Match,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5067,3495-9237,100.0,0.0,4,50.0,4,241,4,4,4,19,0,15,100.0%,21.1%,✅ Equal,23,8,15
7_Recombination events.csv|4868,4868,7_Recombination events.csv,3519,6960,['35'],1000,2.5e-05,0.01,0.1,5000,50,5,3941,6168,3941-6168,['35'],['18'],['4'],422.0,792.0,1214.0,64.71955826794536,3441.0,860.2,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,45.94391165358907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4868,3519-6960,100.0,0.0,5,50.0,3,242,6,5,6,15,0,10,100.0%,33.3%,❌ Diff: RDP=6 vs Santa=5,21,11,10
15_Recombination events.csv|4562,4562,15_Recombination events.csv,2820,4422,"['17', '18', '2', '37']",1000,2.5e-05,0.01,0.1,5000,50,3,2833,4422,2833-4422,"['18', '37', '17', '2']","['5', '46', '28', '16', '45', '21', '40', '8', '34']","['30', '12']",13.0,0.0,13.0,99.2,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (4/4),56.84,100.0,4/4,100.0,4.0,4.0,4/4,95.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,4562,2820-4422,0.0,98.7,3,50.0,4,243,5,5,7,14,2,9,71.4%,35.7%,✅ Equal,21,10,11
57_Recombination events.csv|4751,4751,57_Recombination events.csv,3819,8421,"['18', '39', '46']",1000,2.5e-05,0.01,0.1,5000,50,5,7625,8421,7625-8421,"['18', '39', '46']","['22', '10', '21']","['5', '20', '25', '30', '27', '13', '28', '32', '19', '14', '48', '11', '38', '41', '40', '8', '7', '2']",3806.0,0.0,3806.0,17.29682746631899,4602.0,1150.5,25.0,Step 1: Approximate,Case_A_End_End,Exact Recombinant Match,,36.459365493263796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,4751,3819-8421,100.0,0.0,5,50.0,4,244,6,5,7,29,1,24,85.7%,17.2%,❌ Diff: RDP=6 vs Santa=5,36,11,25
1_Recombination events.csv|4794,4794,1_Recombination events.csv,228,7725,"['14', '18']",1000,2.5e-05,0.01,0.1,5000,50,1,228,7728,228-7728,"['18', '14']","['3', '42', '27', '9', '29', '44', '33', '11', '38', '48', '26', '41', '21', '16', '49', '24', '7', '34']","['35', '30', '10', '43', '39', '1', '40', '8']",0.0,3.0,3.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (2/2),59.0,100.0,2/2,100.0,2.0,2.0,2/2,99.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4794,228-7725,0.0,99.7,1,50.0,2,245,2,2,2,8,0,6,100.0%,25.0%,✅ Equal,10,4,6
54_Recombination events.csv|4453,4453,54_Recombination events.csv,2751,4569,"['13', '24', '31', '42']",1000,2.5e-05,0.01,0.1,5000,50,5,2732,7984,2732-7984,"['13', '42', '24', '31']","['10', '46', '43', '32', '9', '15', '39', '16', '48', '11', '50', '40', '8', '2']","['25', '23', '27', '29', '14', '21', '49', '47', '12', '4', '19', '1', '33', '26', '5', '22', '38', '34', '44', '17', '20', '28', '45', '37']",19.0,3415.0,3434.0,100.0,1818.0,454.5,25.0,Step 1: Approximate,Case_F_Start_Start,Exact Recombinant Match,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,4453,2751-4569,50.0,0.0,5,50.0,4,246,5,5,5,18,0,13,100.0%,27.8%,✅ Equal,23,10,13
6_Recombination events.csv|4909,4909,6_Recombination events.csv,2670,5682,"['29', '40', '47']",1000,2.5e-05,0.01,0.1,5000,50,1,2676,5684,2676-5684,"['47', '29', '40']","['35', '41']",['48'],6.0,2.0,8.0,99.8,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (3/3),58.96,100.0,3/3,100.0,3.0,3.0,3/3,98.7,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4909,2670-5682,0.0,99.2,1,50.0,3,247,8,6,8,21,0,15,100.0%,28.6%,❌ Diff: RDP=8 vs Santa=6,29,14,15
11_Recombination events.csv|4869,4869,11_Recombination events.csv,1656,8775,['47'],1000,2.5e-05,0.01,0.1,5000,50,6,7483,8393,7483-8393,['47'],"['25', '32', '9', '29', '48', '15', '4', '19', '11', '50', '33', '35', '5', '38', '42', '44', '2', '17', '20', '45', '37']","['30', '46', '28', '40', '16']",5827.0,382.0,6209.0,12.782694198623402,2881.0,720.2,25.0,Step 1: Approximate,Case_A_End_End,Exact Recombinant Match,,35.55653883972468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4869,1656-8775,100.0,0.0,6,50.0,5,248,5,5,7,14,2,9,71.4%,35.7%,✅ Equal,21,10,11
54_Recombination events.csv|4996,4996,54_Recombination events.csv,219,10000,"['32', '40', '8']",1000,2.5e-05,0.01,0.1,5000,50,2,224,9991,224-9991,"['8', '32', '40']","['12', '18', '20', '44']",['9'],5.0,9.0,14.0,99.9,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (3/3),58.980000000000004,100.0,3/3,100.0,3.0,3.0,3/3,68.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,4996,219-10000,0.0,98.6,2,50.0,3,249,5,5,5,18,0,13,100.0%,27.8%,✅ Equal,23,10,13
96_Recombination events.csv|5111,5111,96_Recombination events.csv,8022,10000,"['6', '8']",1000,2.5e-05,0.01,0.1,5000,50,1,8026,9928,8026-9928,['8'],"['24', '29']","['25', '20', '30', '46', '43', '12', '11', '49', '2']",4.0,72.0,76.0,96.2,,,,Step 2: Best Match,✅ Complete Match (1/1),,🎯 Perfect (1/1),56.24,50.0,1/1,100.0,2.0,1.0,1/1,80.8,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,5111,8022-10000,0.0,92.4,1,50.0,1,250,1,1,1,24,0,23,100.0%,4.2%,✅ Equal,25,2,23
14_Recombination events.csv|4864,4864,14_Recombination events.csv,2316,3804,"['21', '50']",1000,2.5e-05,0.01,0.1,5000,50,4,2314,3806,2314-3806,"['50', '21']","['16', '20']","['5', '30', '43', '19', '40']",2.0,2.0,4.0,100.0,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (2/2),59.0,100.0,2/2,100.0,2.0,2.0,2/2,98.7,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,4864,2316-3804,0.0,99.6,4,50.0,3,251,4,4,8,27,4,23,50.0%,14.8%,✅ Equal,35,8,27
87_Recombination events.csv|4810,4810,87_Recombination events.csv,783,3762,"['24', '42']",1000,2.5e-05,0.01,0.1,5000,50,9,2990,4249,2990-4249,"['24', '42']","['8', '26', '41', '22']","['35', '10', '36', '27', '43', '19', '14', '1', '48', '49', '47']",2207.0,487.0,2694.0,25.914736488754613,2979.0,744.8,25.0,Step 1: Approximate,Case_A_End_End,Exact Recombinant Match,,38.18294729775092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,4810,783-3762,100.0,0.0,9,50.0,5,252,7,7,12,25,5,18,58.3%,28.0%,✅ Equal,37,14,23
62_Recombination events.csv|4828,4828,62_Recombination events.csv,5907,8151,"['16', '33']",1000,2.5e-05,0.01,0.1,5000,50,3,5901,8151,5901-8151,['33'],"['17', '10', '45', '20']",['21'],6.0,0.0,6.0,100.0,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,🎯 Perfect (1/1),59.0,50.0,1/1,100.0,2.0,1.0,1/1,98.7,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,4828,5907-8151,0.0,99.4,3,50.0,2,253,4,4,6,13,2,9,66.7%,30.8%,✅ Equal,19,8,11
62_Recombination events.csv|4882,4882,62_Recombination events.csv,6438,10000,['16'],1000,2.5e-05,0.01,0.1,5000,50,2,8151,9998,8151-9998,['16'],['21'],"['46', '13', '22', '40', '47']",1713.0,2.0,1715.0,51.852891633913536,3562.0,890.5,25.0,Step 1: Approximate,Case_A_End_End,Exact Recombinant Match,,43.370578326782706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,4882,6438-10000,100.0,0.0,2,50.0,3,254,4,4,6,13,2,9,66.7%,30.8%,✅ Equal,19,8,11
93_Recombination events.csv|3868,3868,93_Recombination events.csv,9066,10000,"['1', '10', '11', '14', '15', '16', '18', '19', '20', '21', '22', '23', '24', '25', '27', '29', '3', '30', '31', '35', '38', '42', '43', '44', '45', '46', '48', '5', '9']",1000,2.5e-05,0.01,0.1,5000,50,1,2464,9073,2464-9073,"['25', '23', '27', '9', '29', '14', '48', '21', '15', '30', '19', '1', '11', '18', '16', '24', '31', '35', '5', '3', '22', '38', '42', '44', '20', '10', '46', '43', '45']","['6', '36', '47', '4', '13', '28', '32', '50', '49', '40', '8', '34', '33', '37', '2']","['17', '39', '41', '26', '7', '12']",6602.0,927.0,7529.0,0.7494646680942184,934.0,233.5,25.0,Step 1: Approximate,Case_E_Start_End,Exact Recombinant Match,,29.011961899136082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,3868,9066-10000,86.20689655172413,0.0,1,50.0,2,255,2,2,2,12,0,10,100.0%,16.7%,✅ Equal,14,4,10
35_Recombination events.csv|4888,4888,35_Recombination events.csv,1257,7014,['40'],1000,2.5e-05,0.01,0.1,5000,50,4,7198,7850,7198-7850,['40'],['8'],['44'],5941.0,836.0,6777.0,0.0,4243.0,1060.8,25.0,Step 1: Approximate,Case_A_End_End,Exact Recombinant Match,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,4888,1257-7014,100.0,0.0,4,50.0,3,256,5,4,5,17,0,13,100.0%,23.5%,❌ Diff: RDP=5 vs Santa=4,22,9,13
68_Recombination events.csv|4514,4514,68_Recombination events.csv,6753,10000,['1'],1000,2.5e-05,0.01,0.1,5000,50,2,3909,7304,3909-7304,['1'],"['35', '30', '36', '19', '18', '42', '7']","['17', '4', '32', '44', '50', '49', '41', '16', '12']",2844.0,2696.0,5540.0,16.969510317215892,3247.0,811.8,25.0,Step 1: Approximate,Case_E_Start_End,Exact Recombinant Match,,36.39390206344318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,4514,6753-10000,100.0,0.0,2,50.0,3,257,5,5,8,26,3,21,62.5%,19.2%,✅ Equal,34,10,24
15_Recombination events.csv|4853,4853,15_Recombination events.csv,951,9570,['26'],1000,2.5e-05,0.01,0.1,5000,50,7,9586,9964,9586-9964,['26'],"['5', '46', '28', '45', '21', '40', '16', '34']","['32', '9', '29', '14', '11', '50', '33', '15']",8635.0,394.0,9029.0,0.0,1381.0,345.2,25.0,Step 1: Approximate,Case_B_End_Ini,Exact Recombinant Match,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,4853,951-9570,100.0,0.0,7,50.0,5,258,5,5,7,14,2,9,71.4%,35.7%,✅ Equal,21,10,11
65_Recombination events.csv|5098,5098,65_Recombination events.csv,78,8502,['21'],1000,2.5e-05,0.01,0.1,5000,50,2,8532,9936,8532-9936,['21'],['46'],['23'],8454.0,1434.0,9888.0,0.0,1576.0,394.0,25.0,Step 1: Approximate,Case_B_End_Ini,Exact Recombinant Match,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,5098,78-8502,100.0,0.0,2,50.0,3,259,3,3,4,10,1,7,75.0%,30.0%,✅ Equal,14,6,8
50_Recombination events.csv|5051,5051,50_Recombination events.csv,8148,10000,"['14', '22']",1000,2.5e-05,0.01,0.1,5000,50,4,8156,9980,8156-9980,"['22', '14']",['20'],['6'],8.0,20.0,28.0,98.5,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (2/2),56.7,100.0,2/2,100.0,2.0,2.0,2/2,92.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,5051,8148-10000,0.0,97.2,4,50.0,4,260,6,5,6,17,0,12,100.0%,29.4%,❌ Diff: RDP=6 vs Santa=5,23,11,12
20_Recombination events.csv|4900,4900,20_Recombination events.csv,3369,7905,"['30', '50']",1000,2.5e-05,0.01,0.1,5000,50,4,972,3456,972-3456,"['30', '50']","['8', '33']","['17', '10', '37', '36', '28', '9', '19', '11', '18', '38', '40', '15', '31', '26', '34', '12']",2397.0,4449.0,6846.0,1.917989417989418,4536.0,1134.0,25.0,Step 1: Approximate,Case_E_Start_End,Exact Recombinant Match,,33.383597883597886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,4900,3369-7905,100.0,0.0,4,50.0,4,261,5,5,5,14,0,9,100.0%,35.7%,✅ Equal,19,10,9
56_Recombination events.csv|4921,4921,56_Recombination events.csv,6489,9621,"13, 14, 20, 23, 24, 27, 28, 32, 34, 38, 4, 43, 44, 50, 8",1000,2.5e-05,0.01,0.1,5000,50,1,6486,9622,6486-9622,['1'],"['22', '42']","['20', '23', '27', '4', '13', '28', '32', '43', '14', '38', '50', '8', '24', '34', '44']",,,,0.0,,,,Step 7: Start-End Parent-Child,🎯 Start-End Parent-Child (Major_Exact_Match),,,35.0,,,0.0,15.0,1.0,,,,6489-9621,3132.0,15.0,"['13', '14', '20', '23', '24', '27', '28', '32', '34', '38', '4', '43', '44', '50', '8']","13, 14, 20, 23, 24, 27, 28, 32, 34, 38, 4, 43, 44, 50, 8",,,,,,0/1,0.0,✅ Yes,✅ Yes,✅ Yes,1,1,,1.0,,,,,,,,,,,0.0,,,,Major_Exact_Match,56,4921,6489-9621,0.0,99.6,1,49.949849548645936,4,262,5,5,13,24,8,19,38.5%,20.8%,✅ Equal,37,10,27
18_Recombination events.csv|4962,4962,18_Recombination events.csv,1746,6054,"['26', '40', '8']",1000,2.5e-05,0.01,0.1,5000,50,1,1748,6058,1748-6058,"['8', '40']","['30', '46', '36', '27', '13', '32', '18', '38', '45', '41', '42', '16', '49', '33', '34', '44']",['37'],2.0,4.0,6.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (2/2),59.0,66.7,2/2,100.0,3.0,2.0,2/2,99.3,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,4962,1746-6054,0.0,99.4,1,49.8995983935743,6,263,6,6,7,25,1,19,85.7%,24.0%,✅ Equal,32,12,20
68_Recombination events.csv|4954,4954,68_Recombination events.csv,4758,10000,"['10', '28']",1000,2.5e-05,0.01,0.1,5000,50,1,4746,9991,4746-9991,"['28', '10']",['18'],"['25', '6', '46', '27', '43', '39', '14', '40', '47', '31', '15']",12.0,9.0,21.0,99.8,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (2/2),56.96,100.0,2/2,100.0,2.0,2.0,2/2,97.8,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,4954,4758-10000,0.0,97.9,1,49.8980632008155,4,264,5,5,8,26,3,21,62.5%,19.2%,✅ Equal,34,10,24
73_Recombination events.csv|5024,5024,73_Recombination events.csv,8526,10000,"['28', '41', '50']",1000,2.5e-05,0.01,0.1,5000,50,2,8525,9982,8525-9982,['28'],['48'],['38'],1.0,18.0,19.0,98.8,,,,Step 2: Best Match,✅ Complete Match (1/1),,🎯 Perfect (1/1),56.760000000000005,33.3,1/1,100.0,3.0,1.0,1/1,93.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,5024,8526-10000,0.0,98.1,2,49.84756097560975,2,265,3,3,5,10,2,7,60.0%,30.0%,✅ Equal,15,6,9
97_Recombination events.csv|4877,4877,97_Recombination events.csv,4353,5577,"['2', '48', '49']",1000,2.5e-05,0.01,0.1,5000,50,8,4358,5576,4358-5576,"['48', '49', '2']",['39'],['30'],5.0,1.0,6.0,99.5,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (3/3),58.900000000000006,100.0,3/3,100.0,3.0,3.0,3/3,97.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,4877,4353-5577,0.0,99.4,8,49.7995991983968,9,266,11,11,13,23,2,12,84.6%,47.8%,✅ Equal,36,22,14
5_Recombination events.csv|4909,4909,5_Recombination events.csv,4869,10000,"['16', '32']",1000,2.5e-05,0.01,0.1,5000,50,3,4867,9975,4867-9975,['32'],"['11', '29']","['20', '7', '49', '40', '34', '15']",2.0,25.0,27.0,99.5,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,🎯 Perfect (1/1),56.900000000000006,50.0,1/1,100.0,2.0,1.0,1/1,97.2,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4909,4869-10000,0.0,97.3,3,49.79529170931423,2,267,4,4,5,11,1,7,80.0%,36.4%,✅ Equal,16,8,8
