SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_Event_ID,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Source_Tab,Match_Type,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Santa_Recombinant_Full,Santa_Recombinant_List,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,Reaches_End,Reaches_Start,RDP_Recombinant_Full,RDP_Recombinant_List,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,All_Collected_Recombinants,All_Collected_Recombinants_Count,Recombinants_List,Coverage_Percentage,Start_Gap,End_Gap,_Total_Distance,RDP_Match_Types,Tag,Santa_ID,Santa_Breakpoints,Recombinant_Match_Score,Start_End_Diff_Score,RDP_Set,Tag_Specific_Quality_Score,Tag_Rank,Global_Rank,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining
1_Recombination events.csv|9903,9903,1_Recombination events.csv,4968,5703,['46'],1000,0.0002,0.02,0.1,5000,50,2,4968,5700,4968-5700,['46'],['39'],"['21', '11']",0.0,3.0,3.0,99.6,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,🎯 Perfect (1/1),58.92,100.0,1/1,100.0,1.0,1.0,1/1,98.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9903,4968-5703,100.0,99.7,2,100.0,1,1,7,7,10,39,3,32,70.0%,17.9%,✅ Equal,49,14,35
85_Recombination events.csv|610,610,85_Recombination events.csv,4779,7803,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,3,5116,7872,5116-7872,"['23', '4', '15', '40', '36', '28', '45']","['39', '7', '29', '9', '8', '25', '12', '2', '34', '43', '30', '46']","['44', '14', '19']",337.0,69.0,406.0,88.9,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (7/7),52.78,14.0,7/7,100.0,50.0,7.0,7/7,32.9,98.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,610,4779-7803,71.42857142857143,59.4,3,65.92791745385846,3,403,7,7,9,65,2,58,77.8%,10.8%,✅ Equal,74,14,60
61_Recombination events.csv|9433,9433,61_Recombination events.csv,3840,5562,"['11', '3', '32', '33', '50', '8']",1000,0.0002,0.02,0.1,5000,50,5,3849,5552,3849-5552,"['50', '33', '8', '11', '32', '3']","['39', '6', '38', '12', '36', '43', '27', '42', '13']","['5', '22', '4', '2', '28', '45', '14', '19', '44', '31']",9.0,10.0,19.0,98.9,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (6/6),58.78,100.0,6/6,100.0,6.0,6.0,6/6,94.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,9433,3840-5562,33.33333333333333,98.1,5,65.81496325985303,4,404,6,6,6,46,0,40,100.0%,13.0%,✅ Equal,52,12,40
20_Recombination events.csv|9785,9785,20_Recombination events.csv,5274,10000,"['1', '16', '49']",1000,0.0002,0.02,0.1,5000,50,1,5280,9986,5280-9986,"['49', '16', '1']",['43'],"['30', '6', '35', '48', '8', '22', '31', '24', '32', '9', '10', '11']",6.0,14.0,20.0,99.6,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (3/3),56.92,100.0,3/3,100.0,3.0,3.0,3/3,97.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,9785,5274-10000,33.33333333333333,98.0,1,65.81410899364761,4,405,6,6,15,60,9,54,40.0%,10.0%,✅ Equal,75,12,63
37_Recombination events.csv|9401,9401,37_Recombination events.csv,3216,10000,"['16', '4', '5']",1000,0.0002,0.02,0.1,5000,50,7,3233,9998,3233-9998,"['5', '4', '16']","['9', '13', '28', '43', '26', '34', '20', '41', '31', '22', '10', '24', '45', '23', '15', '33', '39', '1', '6', '44', '18', '38', '49', '29']","['46', '37', '21']",17.0,2.0,19.0,99.7,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (3/3),56.94,100.0,3/3,100.0,3.0,3.0,3/3,97.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,9401,3216-10000,33.33333333333333,98.1,7,65.76576576576576,6,406,9,9,13,42,4,33,69.2%,21.4%,✅ Equal,55,18,37
9_Recombination events.csv|6280,6280,9_Recombination events.csv,8178,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,14,8170,9988,8170-9988,"['4', '34', '1']","['32', '12', '7', '47']",['24'],8.0,12.0,20.0,99.3,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (3/3),56.86,6.0,3/3,100.0,50.0,3.0,3/3,94.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6280,8178-10000,33.33333333333333,98.0,14,65.76486305945224,8,407,10,10,14,52,4,42,71.4%,19.2%,✅ Equal,66,20,46
55_Recombination events.csv|9511,9511,55_Recombination events.csv,8994,10000,"['1', '11', '19', '2', '20', '25', '32', '34', '47', '5']",1000,0.0002,0.02,0.1,5000,50,11,8988,9978,8988-9978,"['25', '47', '19']","['34', '11']","['32', '5', '20']",6.0,22.0,28.0,97.8,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (3/3),56.56,30.0,3/3,100.0,10.0,3.0,3/3,86.1,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,9511,8994-10000,33.33333333333333,97.2,11,65.36406145624582,4,408,7,7,11,51,4,44,63.6%,13.7%,✅ Equal,62,14,48
90_Recombination events.csv|5209,5209,90_Recombination events.csv,3060,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,7,3036,9996,3036-9996,"['29', '6', '24']","['44', '22', '46']","['5', '48', '41', '31']",24.0,4.0,28.0,99.9,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (3/3),56.980000000000004,6.0,3/3,100.0,50.0,3.0,3/3,95.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,5209,3060-10000,33.33333333333333,97.2,7,65.3153153153153,4,409,8,6,15,50,7,44,53.3%,12.0%,❌ Diff: RDP=8 vs Santa=6,65,14,51
84_Recombination events.csv|9821,9821,84_Recombination events.csv,3660,10000,"['18', '20', '35', '39', '7', '9']",1000,0.0002,0.02,0.1,5000,50,9,3658,9972,3658-9972,"['39', '7', '9', '20', '18', '35']","['48', '29', '5', '25', '16', '40', '19', '44', '46']","['22', '2', '43', '1', '13']",2.0,28.0,30.0,99.6,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (6/6),56.92,100.0,6/6,100.0,6.0,6.0,6/6,95.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,9821,3660-10000,33.33333333333333,97.0,9,65.31260448010698,3,410,7,7,9,40,2,33,77.8%,17.5%,✅ Equal,49,14,35
57_Recombination events.csv|9667,9667,57_Recombination events.csv,2901,3354,"['15', '20', '24']",1000,0.0002,0.02,0.1,5000,50,9,2870,3354,2870-3354,"['20', '15', '24']","['39', '26', '12', '2', '28', '31']","['13', '14']",31.0,0.0,31.0,100.0,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (3/3),57.0,100.0,3/3,100.0,3.0,3.0,3/3,65.8,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,9667,2901-3354,33.33333333333333,96.9,9,65.26245402875293,4,411,7,7,10,26,3,19,70.0%,26.9%,✅ Equal,36,14,22
54_Recombination events.csv|8166,8166,54_Recombination events.csv,3471,10000,"['1', '10', '11', '12', '13', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '31', '33', '34', '35', '36', '37', '38', '39', '4', '41', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,5,3684,9684,3684-9684,"['7', '6', '47', '48', '50', '22', '16', '27', '18', '13', '10', '24']","['38', '5', '4', '23', '33', '45', '34', '1', '3', '44', '37', '31']","['39', '20', '15', '11', '21', '28']",213.0,316.0,529.0,91.9,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (12/12),53.38,27.3,12/12,100.0,44.0,12.0,12/12,23.8,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,8166,3471-10000,83.33333333333334,47.099999999999994,5,65.24024024024024,4,412,13,10,22,54,9,44,59.1%,18.5%,❌ Diff: RDP=13 vs Santa=10,76,23,53
25_Recombination events.csv|4130,4130,25_Recombination events.csv,3153,7830,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,5,3412,7508,3412-7508,"['7', '21', '6', '37', '15', '12', '29', '45', '31', '19', '49', '27', '36', '17', '13', '23']","['14', '48', '1', '22', '25', '16', '24', '34', '28', '4', '3', '41', '20', '2', '47']","['30', '43', '18', '5', '39', '44', '26', '32', '10', '11']",259.0,322.0,581.0,87.6,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (16/16),52.519999999999996,32.0,16/16,100.0,50.0,16.0,16/16,37.9,97.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,4130,3153-7830,87.5,41.900000000000006,5,64.74198396793588,4,413,4,4,6,47,2,43,66.7%,8.5%,✅ Equal,53,8,45
76_Recombination events.csv|9739,9739,76_Recombination events.csv,5208,7554,"['15', '17', '22', '26', '38', '45', '5']",1000,0.0002,0.02,0.1,5000,50,2,5244,7563,5244-7563,"['26', '5', '22', '15', '45', '17']","['39', '25', '16', '36', '19', '3', '44', '37']","['8', '23']",36.0,9.0,45.0,98.5,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (6/6),56.7,85.7,6/6,100.0,7.0,6.0,6/6,90.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,9739,5208-7554,33.33333333333333,95.5,2,64.60843373493975,3,414,4,4,6,35,2,31,66.7%,11.4%,✅ Equal,41,8,33
3_Recombination events.csv|9640,9640,3_Recombination events.csv,6462,10000,"['10', '15', '21', '28', '4', '41', '46', '48']",1000,0.0002,0.02,0.1,5000,50,8,6669,9990,6669-9990,"['41', '46', '15', '21']","['24', '18', '48', '28', '29']","['39', '43', '19', '26', '35', '11']",207.0,10.0,217.0,93.9,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (4/4),53.78,50.0,4/4,100.0,8.0,4.0,4/4,69.3,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9640,6462-10000,50.0,78.3,8,64.38631790744466,7,415,12,12,17,31,5,19,70.6%,38.7%,✅ Equal,48,24,24
37_Recombination events.csv|9660,9660,37_Recombination events.csv,693,9267,"['14', '19']",1000,0.0002,0.02,0.1,5000,50,6,692,9998,692-9998,"['14', '19']","['5', '4', '16']","['9', '13', '28', '43', '26', '34', '20', '41', '31', '22', '10', '24', '45', '23', '15', '33', '39', '1', '6', '44', '18', '38', '49', '29']",1.0,731.0,732.0,100.0,1426.0,356.5,25.0,Step 1: Approximate,Case_F_Start_Start,Exact Recombinant Match,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,9660,693-9267,100.0,26.799999999999997,6,63.41341341341341,7,416,9,9,13,42,4,33,69.2%,21.4%,✅ Equal,55,18,37
96_Recombination events.csv|9700,9700,96_Recombination events.csv,660,10000,"['14', '29', '30', '40', '8']",1000,0.0002,0.02,0.1,5000,50,11,660,9998,660-9998,"['29', '8', '40', '14', '30']","['35', '18', '25', '12']","['42', '9', '33', '15']",0.0,2.0,2.0,100.0,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (5/5),59.0,100.0,5/5,100.0,5.0,5.0,5/5,98.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,9700,660-10000,20.0,99.8,11,63.233333333333334,7,417,19,19,22,60,3,41,86.4%,31.7%,✅ Equal,82,38,44
97_Recombination events.csv|5861,5861,97_Recombination events.csv,1632,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,4,1748,9979,1748-9979,"['26', '9', '16', '36', '37']","['15', '14']","['44', '7', '6', '5', '4', '20', '11', '40', '21', '45', '17', '10', '24']",116.0,21.0,137.0,98.4,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (5/5),54.68000000000001,10.0,5/5,100.0,50.0,5.0,5/5,58.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,5861,1632-10000,40.0,86.3,4,63.19319319319319,2,418,4,4,4,29,0,25,100.0%,13.8%,✅ Equal,33,8,25
16_Recombination events.csv|967,967,16_Recombination events.csv,1857,7893,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,4,1470,8088,1470-8088,"['6', '45', '42', '30', '37', '43', '5', '24', '17', '35', '10', '38', '14', '15', '29', '26', '19', '49', '28', '9', '47', '1', '22', '16', '34']","['12', '11', '27', '21', '2']","['44', '13', '8', '41']",387.0,195.0,582.0,100.0,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (25/25),55.0,50.0,25/25,100.0,50.0,25.0,25/25,26.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,967,1857-7893,84.0,41.800000000000004,4,63.175278622087134,1,419,11,9,17,46,6,37,64.7%,19.6%,❌ Diff: RDP=11 vs Santa=9,63,20,43
4_Recombination events.csv|2369,2369,4_Recombination events.csv,5649,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,2,5404,9997,5404-9997,"['33', '42', '19', '7']","['32', '37', '36', '21', '10', '16', '49', '34', '47']","['41', '48']",245.0,3.0,248.0,99.9,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (4/4),54.980000000000004,8.0,4/4,100.0,50.0,4.0,4/4,71.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2369,5649-10000,50.0,75.2,2,62.71313941825476,4,420,8,8,10,57,2,49,80.0%,14.0%,✅ Equal,67,16,51
74_Recombination events.csv|9865,9865,74_Recombination events.csv,4899,8367,"['10', '17', '20', '38', '49']",1000,0.0002,0.02,0.1,5000,50,3,4899,8364,4899-8364,"['17', '49', '20', '10']","['30', '45', '14']","['6', '4', '15', '19', '3', '27']",0.0,3.0,3.0,99.9,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (4/4),58.980000000000004,80.0,4/4,100.0,5.0,4.0,4/4,99.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,9865,4899-8367,25.0,99.7,3,62.5,6,421,9,9,12,62,3,53,75.0%,14.5%,✅ Equal,74,18,56
69_Recombination events.csv|8839,8839,69_Recombination events.csv,7986,8451,"['16', '32', '8', '9']",1000,0.0002,0.02,0.1,5000,50,3,7982,8453,7982-8453,"['32', '9', '8', '16']","['38', '26', '23', '11', '3', '17', '35', '6', '29', '14', '1', '46', '5', '4', '33', '36', '21', '28', '41', '30', '49', '18', '13', '10', '39', '7', '48', '50', '22', '20', '15', '12', '40', '34', '19', '44', '31']","['47', '43']",4.0,2.0,6.0,100.0,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (4/4),59.0,100.0,4/4,100.0,4.0,4.0,4/4,93.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,8839,7986-8451,25.0,99.4,3,62.449748743718594,2,422,6,6,6,27,0,21,100.0%,22.2%,✅ Equal,33,12,21
68_Recombination events.csv|9176,9176,68_Recombination events.csv,7833,10000,"['10', '11', '22', '23', '24', '31', '36', '37', '42', '43', '49', '50']",1000,0.0002,0.02,0.1,5000,50,2,7594,9984,7594-9984,"['50', '22', '43', '11']","['23', '36', '42', '37', '49', '31', '10', '24']","['44', '7', '38', '29', '26', '5', '4', '33', '16', '25', '40', '34', '41', '19', '27', '18']",239.0,16.0,255.0,99.3,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (4/4),54.86,33.3,4/4,100.0,12.0,4.0,4/4,41.2,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,9176,7833-10000,50.0,74.5,2,62.3995983935743,3,423,5,5,15,45,10,40,33.3%,11.1%,✅ Equal,60,10,50
8_Recombination events.csv|9703,9703,8_Recombination events.csv,2538,6870,"['12', '18', '3', '41', '47']",1000,0.0002,0.02,0.1,5000,50,2,2546,6870,2546-6870,"['3', '18', '12', '41']","['22', '21']","['32', '6']",8.0,0.0,8.0,99.8,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (4/4),58.96,80.0,4/4,100.0,5.0,4.0,4/4,99.1,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9703,2538-6870,25.0,99.2,2,62.149649649649646,7,424,13,13,19,49,6,36,68.4%,26.5%,✅ Equal,68,26,42
72_Recombination events.csv|105,105,72_Recombination events.csv,5154,8196,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,12,5244,8466,5244-8466,"['29', '8', '25', '2', '24']","['7', '50', '26', '16', '45', '3', '44']","['43', '4', '14']",90.0,270.0,360.0,97.0,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (5/5),54.400000000000006,10.0,5/5,100.0,50.0,5.0,5/5,40.8,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,105,5154-8196,60.0,64.0,12,62.0,3,425,5,5,12,35,7,30,41.7%,14.3%,✅ Equal,47,10,37
91_Recombination events.csv|9785,9785,91_Recombination events.csv,2478,10000,"['16', '21', '24', '27', '30', '45']",1000,0.0002,0.02,0.1,5000,50,6,2487,9994,2487-9994,"['27', '30', '45', '24']","['48', '12', '17', '44', '35']","['41', '11']",9.0,6.0,15.0,99.8,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (4/4),58.96,66.7,4/4,100.0,6.0,4.0,4/4,97.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,9785,2478-10000,25.0,98.5,6,61.84869739478958,3,426,7,7,8,35,1,28,87.5%,20.0%,✅ Equal,43,14,29
69_Recombination events.csv|9863,9863,69_Recombination events.csv,3222,9144,"['11', '22', '30', '31', '39']",1000,0.0002,0.02,0.1,5000,50,5,3315,9056,3315-9056,"['39', '22', '11', '30', '31']","['48', '29', '23', '4', '15', '12', '40', '33', '49']","['7', '5', '20', '28', '34', '19', '13']",93.0,88.0,181.0,96.9,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (5/5),56.38,100.0,5/5,100.0,5.0,5.0,5/5,77.8,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,9863,3222-9144,40.0,81.9,5,61.15577889447237,3,427,6,6,6,27,0,21,100.0%,22.2%,✅ Equal,33,12,21
27_Recombination events.csv|9921,9921,27_Recombination events.csv,5472,6381,['25'],1000,0.0002,0.02,0.1,5000,50,15,6264,6386,6264-6386,['25'],"['31', '4']","['30', '8', '44', '33', '34', '28', '36', '11', '42']",792.0,5.0,797.0,12.871287128712872,909.0,227.2,25.0,Step 1: Approximate,Case_A_End_End,Exact Recombinant Match,,35.57425742574257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,9921,5472-6381,100.0,20.299999999999997,15,60.16016016016016,5,428,12,12,18,67,6,55,66.7%,17.9%,✅ Equal,85,24,61
52_Recombination events.csv|9842,9842,52_Recombination events.csv,4470,5550,['10'],1000,0.0002,0.02,0.1,5000,50,3,3670,5550,3670-5550,['10'],['32'],"['39', '5', '15', '27', '2', '44', '42']",800.0,0.0,800.0,100.0,1080.0,270.0,25.0,Step 1: Approximate,Case_A_End_End,Exact Recombinant Match,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,9842,4470-5550,100.0,20.0,3,60.01001001001001,6,429,8,8,10,51,2,43,80.0%,15.7%,✅ Equal,61,16,45
38_Recombination events.csv|10229,10229,38_Recombination events.csv,8358,9156,"['12', '25', '3', '48', '9']",1000,0.0002,0.02,0.1,5000,50,3,8358,9154,8358-9154,"['25', '12', '9', '3', '48']","['16', '6']",['10'],0.0,2.0,2.0,99.7,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (5/5),58.94,100.0,5/5,100.0,5.0,5.0,5/5,98.7,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,10229,8358-9156,20.0,99.8,3,60.0,5,430,8,8,10,33,2,25,80.0%,24.2%,✅ Equal,43,16,27
35_Recombination events.csv|9757,9757,35_Recombination events.csv,1689,2436,"['1', '23', '41', '42', '5']",1000,0.0002,0.02,0.1,5000,50,4,1690,2437,1690-2437,"['41', '1', '5', '23', '42']","['3', '43', '36']",['35'],1.0,1.0,2.0,99.9,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (5/5),58.980000000000004,100.0,5/5,100.0,5.0,5.0,5/5,98.7,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,9757,1689-2436,20.0,99.8,4,59.949949949949946,4,431,9,9,12,65,3,56,75.0%,13.8%,✅ Equal,77,18,59
70_Recombination events.csv|9953,9953,70_Recombination events.csv,7554,10000,"['14', '32', '42', '48', '9']",1000,0.0002,0.02,0.1,5000,50,10,7554,9994,7554-9994,"['48', '9', '32', '14', '42']","['26', '18', '33', '35']","['38', '11', '21', '43', '44']",0.0,6.0,6.0,99.8,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (5/5),58.96,100.0,5/5,100.0,5.0,5.0,5/5,98.8,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,9953,7554-10000,20.0,99.4,1,59.7995991983968,7,432,15,13,18,67,3,54,83.3%,19.4%,❌ Diff: RDP=15 vs Santa=13,85,28,57
36_Recombination events.csv|9846,9846,36_Recombination events.csv,3852,10000,"['13', '15', '38', '42', '9']",1000,0.0002,0.02,0.1,5000,50,7,3854,9988,3854-9988,"['42', '9', '13', '15', '38']",['34'],"['14', '22', '27']",2.0,12.0,14.0,99.8,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (5/5),56.96,100.0,5/5,100.0,5.0,5.0,5/5,98.2,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,9846,3852-10000,20.0,98.6,7,59.39879759519038,7,433,9,9,16,42,7,33,56.2%,21.4%,✅ Equal,58,18,40
96_Recombination events.csv|569,569,96_Recombination events.csv,6393,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,5,6654,9997,6654-9997,"['4', '7', '13']","['5', '36', '2', '34', '46', '17', '37', '31', '24']","['48', '28']",261.0,3.0,264.0,92.7,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (3/3),53.540000000000006,6.0,3/3,100.0,50.0,3.0,3/3,63.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,569,6393-10000,33.33333333333333,73.6,5,59.02222222222221,8,434,19,19,22,60,3,41,86.4%,31.7%,✅ Equal,82,38,44
40_Recombination events.csv|9150,9150,40_Recombination events.csv,2469,6516,"['12', '41', '49']",1000,0.0002,0.02,0.1,5000,50,6,2486,6378,2486-6378,"['12', '49', '41']","['32', '39', '1', '44', '26', '13', '15', '30', '38', '2', '11']",['36'],17.0,138.0,155.0,96.2,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (3/3),54.24,100.0,3/3,100.0,3.0,3.0,3/3,80.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,9150,2469-6516,33.33333333333333,84.5,6,58.95895895895895,6,435,9,8,13,29,4,21,69.2%,27.6%,❌ Diff: RDP=9 vs Santa=8,42,17,25
