Unnamed: 0,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
160,161,10,25.0,28,9283,8,Case_A_End_End,Step 1: Approximate,13,12,14,70,1,58,92.9%,17.1%,❌ Diff: RDP=13 vs Santa=12,84,25,59,28_Recombination events.csv|9283,9283,28_Recombination events.csv,2169,8301,"['11', '2', '40', '8']",1000,0.0002,0.02,0.1,5000,50,6587,8319,6587-8319,"['40', '11', '2', '8']","['26', '24', '28', '32', '25', '50', '46']","['6', '18', '48', '45', '36', '20', '42', '7', '30', '37', '43', '5', '44', '31', '4', '3', '17', '10', '21', '35', '38', '14', '15', '29', '19', '9', '39', '23', '47', '12', '1', '22', '16', '33', '34', '41', '27', '13']",4418.0,18.0,4436.0,27.951728636660143,3868.0,967.0,25.0,Exact Recombinant Match,,23.59034572733203,,,,,,,30,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,8,2169-8301,28.0%,50.0%,0,27.951728636660143,,,,,,,,,,50.0,0.0,0,1,8,0,8,❌ None
161,162,11,25.0,28,10,13,Cluster (2 RDPs),Step 5: Cluster,13,12,14,70,1,58,92.9%,17.1%,❌ Diff: RDP=13 vs Santa=12,84,25,59,28_Recombination events.csv|10,10,28_Recombination events.csv,1962,4920,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,153,9416,153-9416,"['40', '11', '2', '8'] | ['40', '11', '2', '8']","['30', '14', '15', '18', '44', '29', '48', '22', '31', '33', '19', '4', '3', '27', '36', '17', '35', '23'] | ['26', '24', '28', '32', '25', '50', '46']","['26', '24', '28', '32', '25', '50', '46'] | ['6', '18', '48', '45', '36', '20', '42', '7', '30', '37', '43', '5', '44', '31', '4', '3', '17', '10', '21', '35', '38', '14', '15', '29', '19', '9', '39', '23', '47', '12', '1', '22', '16', '33', '34', '41', '27', '13']",,,,,,,,,,85.0,,,100.0,,,,50,,,,,,,,,,,,100.0,,,,,,,,,,,,,100.0,✅ Yes,✅ Yes,13.0,13.0,13.0,0.0,✅ Yes,✅ Yes,13,1962-4920,100.0%,100.0%,100,100.0,,,,,,,,,,50.0,0.0,0,3,5,100,13,✅ Start+End
162,163,9,22.072072072072068,44,6776,7,✅ Complete Match (1/1),Step 2: Best Match,9,9,12,35,3,26,75.0%,25.7%,✅ Equal,47,18,29,44_Recombination events.csv|6776,6776,44_Recombination events.csv,7119,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,6564,9996,6564-9996,['18'],"['39', '40', '1', '12', '37', '44', '3', '17', '16', '2']","['42', '9', '36', '27', '43', '19', '34', '14', '5', '4', '22', '48', '10', '30', '45', '46', '33', '50', '35', '6', '11']",555.0,4.0,559.0,99.9,,,,,🎯 Perfect (1/1),52.98,2.0,1/1,100.0,50.0,1.0,1/1,30,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,7,7119-10000,99.9%,100.0%,0,99.9,,,,,,,,,,0.0,44.1,0,1,3,0,7,❌ None
163,164,8,19.30792377131394,30,9728,4,🎯 Start-End Parent-Child (Minor_Exact_Match),Step 7: Start-End Parent-Child,9,9,10,34,1,25,90.0%,26.5%,✅ Equal,44,18,26,30_Recombination events.csv|9728,9728,30_Recombination events.csv,7185,10000,"['1', '18', '19', '2', '24', '28', '32', '33', '44']",1000,0.0002,0.02,0.1,5000,50,7196,9396,7196-9396,"['26', '15']","['18', '44', '1', '24', '33', '19', '28', '32', '2']","['6', '48', '42', '7', '30', '5', '31', '4', '10', '21', '38', '40', '14', '49', '11', '46', '12', '22', '34', '41', '13', '25', '50']",,,,,2815.0,703.8,25.0,,,5.0,,,,9.0,,,50,,,,,,,80.0,,,,,0.0,,,,1.0,,,,,,,,,,✅ Start-End Parent-Child,✅ Minor_Exact_Match,4.0,4.0,,,,,4,7185-10000,,,0,0.0,30_Recombination events.csv,Minor_Exact_Match,"['18', '44', '1', '24', '33', '19', '28', '32', '2']","Start_Start, End_End",2.0,307.5,615.0,,,0.0,38.5,0,4,1,0,4,❌ None
164,165,8,17.71771771771771,40,9219,9,🎯 Start-End Parent-Child (Major_Exact_Match),Step 7: Start-End Parent-Child,9,9,13,29,4,20,69.2%,31.0%,✅ Equal,42,18,24,40_Recombination events.csv|9219,9219,40_Recombination events.csv,3843,10000,"['10', '18', '19', '23', '25', '27', '29', '3', '33', '35', '37', '4', '42', '43', '47', '48', '5', '6', '8', '9']",1000,0.0002,0.02,0.1,5000,50,4488,9999,4488-9999,['36'],"['32', '39', '31', '1', '44', '26', '17', '13', '15', '30', '38', '2', '11']","['42', '8', '9', '37', '27', '43', '19', '25', '5', '4', '48', '10', '23', '3', '33', '35', '47', '6', '18', '29']",,,,,3843.0,960.8,25.0,,,5.0,,,,20.0,,,50,,,,,,,80.0,,,,,0.0,,,,1.0,,,,,,,,,,✅ Start-End Parent-Child,✅ Major_Exact_Match,9.0,9.0,,,,,9,3843-10000,,,0,0.0,40_Recombination events.csv,Major_Exact_Match,"['42', '8', '9', '37', '27', '43', '19', '25', '5', '4', '48', '10', '23', '3', '33', '35', '47', '6', '18', '29']","Start_Start, End_End",2.0,323.0,646.0,,,0.0,35.39999999999999,0,4,1,0,9,❌ None
165,166,9,16.666666666666664,40,9558,11,Case_A_End_End,Step 1: Approximate,9,9,13,29,4,20,69.2%,31.0%,✅ Equal,42,18,24,40_Recombination events.csv|9558,9558,40_Recombination events.csv,6573,9831,"['20', '24', '47']",1000,0.0002,0.02,0.1,5000,50,83,9826,83-9826,"['24', '20', '47']","['16', '50']","['32', '39', '1', '44', '26', '13', '15', '30', '38', '2', '11']",6490.0,5.0,6495.0,99.8465316144874,3258.0,814.5,25.0,Exact Recombinant Match,,32.96930632289748,,,,,,,30,,,,,,,,,,,,33.33333333333333,,,,,,,,,,,,,,,,,,,,,,11,6573-9831,99.8%,33.3%,0,99.8465316144874,,,,,,,,,,33.33333333333333,0.0,0,1,8,0,11,❌ None
166,167,4,16.666666666666664,31,9746,4,Case_E_Start_End,Step 1: Approximate,5,5,9,63,4,58,55.6%,7.9%,✅ Equal,72,10,62,31_Recombination events.csv|9746,9746,31_Recombination events.csv,9810,10000,"['40', '46', '5']",1000,0.0002,0.02,0.1,5000,50,10,9810,10-9810,"['40', '5', '46']","['6', '18', '48', '45', '36', '20', '7', '37', '43', '8', '44', '31', '24', '4', '3', '32', '17', '10', '21', '38', '15', '19', '49', '28', '9', '11', '39', '47', '12', '16', '33', '34', '41', '27', '13', '25', '50']","['30', '26', '2', '42', '23']",9800.0,190.0,9990.0,0.0,190.0,47.5,25.0,Exact Recombinant Match,,12.999999999999998,,,,,,,30,,,,,,,,,,,,33.33333333333333,,,,,,,,,,,,,,,,,,,,,,4,9810-10000,,33.3%,0,0.0,,,,,,,,,,33.33333333333333,0.0,0,1,8,0,4,❌ None
167,168,8,12.5,35,9420,6,Case_E_Start_End,Step 1: Approximate,8,8,12,65,4,57,66.7%,12.3%,✅ Equal,77,16,61,35_Recombination events.csv|9420,9420,35_Recombination events.csv,8709,10000,"['10', '20', '40', '49']",1000,0.0002,0.02,0.1,5000,50,30,8696,30-8696,"['40', '49', '20', '10']","['8', '12', '37', '36', '27', '13', '28', '29', '43', '19', '26', '34', '14', '31', '25', '22', '21', '48', '30', '24', '45', '3', '46', '15', '7', '33', '50', '2', '47', '44', '17', '18', '38', '16', '11']","['32', '4']",8679.0,1304.0,9983.0,0.0,1291.0,322.8,25.0,Exact Recombinant Match,,10.5,,,,,,,30,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,6,8709-10000,,25.0%,0,0.0,,,,,,,,,,25.0,0.0,0,1,8,0,6,❌ None
168,169,7,12.5,39,9425,14,Case_A_End_End,Step 1: Approximate,8,8,14,53,6,45,57.1%,15.1%,✅ Equal,67,16,51,39_Recombination events.csv|9425,9425,39_Recombination events.csv,3801,7161,"['14', '30', '39', '5']",1000,0.0002,0.02,0.1,5000,50,5789,6334,5789-6334,"['5', '14', '39', '30']","['32', '41', '1', '45', '15', '10', '33', '20', '35']","['42', '9', '37', '36', '27', '28', '19', '34', '31', '4', '22', '21', '48', '46', '7', '50', '2', '18', '38', '16', '49', '29']",1988.0,827.0,2815.0,16.220238095238095,3360.0,840.0,25.0,Exact Recombinant Match,,13.74404761904762,,,,,,,30,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,14,3801-7161,16.2%,25.0%,0,16.220238095238095,,,,,,,,,,25.0,0.0,0,1,8,0,14,❌ None
169,170,12,10.0,27,9389,9,Case_F_Start_Start,Step 1: Approximate,13,13,18,67,5,54,72.2%,19.4%,✅ Equal,85,26,59,27_Recombination events.csv|9389,9389,27_Recombination events.csv,1236,4047,"['17', '21', '25', '43', '48']",1000,0.0002,0.02,0.1,5000,50,1144,2568,1144-2568,"['43', '48', '17', '21', '25']","['18', '1', '22', '49', '3', '47']","['30', '8', '44', '33', '34', '28', '36', '11', '42']",92.0,1479.0,1571.0,47.38527214514407,2811.0,702.8,25.0,Exact Recombinant Match,,18.47705442902881,,,,,,,30,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,9,1236-4047,47.4%,20.0%,0,47.38527214514407,,,,,,,,,,20.0,0.0,0,1,8,0,9,❌ None
170,171,13,8.258258258258259,27,9921,14,🎯 Start-End Parent-Child (Minor_Exact_Match),Step 7: Start-End Parent-Child,13,13,18,67,5,54,72.2%,19.4%,✅ Equal,85,26,59,27_Recombination events.csv|9921,9921,27_Recombination events.csv,5472,6381,['25'],1000,0.0002,0.02,0.1,5000,50,6264,6424,6264-6424,"['40', '6', '20', '39', '26', '45', '19', '41', '27', '35', '13', '2', '50', '46']",['25'],"['14', '15', '5', '12', '1', '18', '22', '29', '31', '24', '49', '4', '3', '32', '47', '23']",,,,,909.0,227.2,25.0,,,5.0,,,,1.0,,,50,,,,,,,80.0,,,,,0.0,,,,1.0,,,,,,,,,,✅ Start-End Parent-Child,✅ Minor_Exact_Match,14.0,14.0,,,,,14,5472-6381,,,0,0.0,27_Recombination events.csv,Minor_Exact_Match,['25'],"End_Start, End_End",2.0,80.0,160.0,,,0.0,16.5,0,4,1,0,14,❌ None
171,172,5,0.0,31,9139,3,🎯 Start-End Parent-Child (Minor_Exact_Match),Step 7: Start-End Parent-Child,5,5,9,63,4,58,55.6%,7.9%,✅ Equal,72,10,62,31_Recombination events.csv|9139,9139,31_Recombination events.csv,2586,7197,"['2', '23', '26', '30', '40', '42', '46', '5']",1000,0.0002,0.02,0.1,5000,50,2726,3674,2726-3674,"['37', '43', '6', '15', '18', '44', '1', '29', '9', '35', '21', '39']","['40', '30', '5', '26', '46', '2', '42', '23']","['48', '45', '36', '20', '7', '8', '31', '24', '4', '3', '32', '17', '10', '38', '14', '19', '49', '28', '11', '47', '12', '22', '16', '33', '34', '41', '27', '13', '25', '50']",,,,,4611.0,1152.8,25.0,,,5.0,,,,8.0,,,50,,,,,,,80.0,,,,,0.0,,,,1.0,,,,,,,,,,✅ Start-End Parent-Child,✅ Minor_Exact_Match,3.0,3.0,,,,,3,2586-7197,,,0,0.0,31_Recombination events.csv,Minor_Exact_Match,"['40', '30', '5', '26', '46', '2', '42', '23']","Start_Start, Start_End",2.0,614.0,1228.0,,,0.0,0.0,0,4,1,0,3,❌ None
172,173,9,0.0,30,9447,8,🎯 Start-End Parent-Child (Minor_Exact_Match),Step 7: Start-End Parent-Child,9,9,10,34,1,25,90.0%,26.5%,✅ Equal,44,18,26,30_Recombination events.csv|9447,9447,30_Recombination events.csv,837,9801,"['1', '18', '19', '2', '24', '28', '32', '33', '44']",1000,0.0002,0.02,0.1,5000,50,9802,9994,9802-9994,['16'],"['18', '44', '1', '24', '33', '19', '28', '32', '2']","['30', '6', '5', '22', '31', '41', '49', '10', '21', '50', '42', '46']",,,,,1036.0,259.0,25.0,,,5.0,,,,9.0,,,50,,,,,,,80.0,,,,,0.0,,,,1.0,,,,,,,,,,✅ Start-End Parent-Child,✅ Minor_Exact_Match,8.0,8.0,,,,,8,837-9801,,,0,0.0,30_Recombination events.csv,Minor_Exact_Match,"['18', '44', '1', '24', '33', '19', '28', '32', '2']","End_Start, End_End",2.0,97.0,194.0,,,0.0,0.0,0,4,1,0,8,❌ None
173,174,12,0.0,28,7187,14,🎯 Start-End Parent-Child (Minor_Exact_Match),Step 7: Start-End Parent-Child,13,12,14,70,1,58,92.9%,17.1%,❌ Diff: RDP=13 vs Santa=12,84,25,59,28_Recombination events.csv|7187,7187,28_Recombination events.csv,1602,10000,"['11', '2', '40', '8']",1000,0.0002,0.02,0.1,5000,50,1653,1946,1653-1946,"['26', '24', '28', '32', '25', '50', '46']","['40', '11', '2', '8']","['30', '18', '14', '15', '44', '29', '48', '4', '36', '35', '23']",,,,,1602.0,400.5,25.0,,,5.0,,,,4.0,,,50,,,,,,,80.0,,,,,0.0,,,,1.0,,,,,,,,,,✅ Start-End Parent-Child,✅ Minor_Exact_Match,14.0,14.0,,,,,14,1602-10000,,,0,0.0,28_Recombination events.csv,Minor_Exact_Match,"['40', '11', '2', '8']","Start_Start, Start_End",2.0,197.5,395.0,,,0.0,0.0,0,4,1,0,14,❌ None
174,175,5,0.0,33,5122,"5, 6",Cluster (2 RDPs),Step 5: Cluster,5,5,7,49,2,44,71.4%,10.2%,✅ Equal,56,10,46,33_Recombination events.csv|5122,5122,33_Recombination events.csv,4062,4818,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,4056,6014,4056-4988 | 5647-6014,['30'] | ['30'],"['32', '42', '8', '37', '36', '27', '43', '26', '34', '20', '14', '41', '31', '25', '5', '21', '48', '45', '46', '7', '50', '2', '35', '1', '17', '18', '38', '11'] | ['24', '23', '6', '22', '3', '49', '10', '33', '19', '47']","['39', '40', '4', '12', '9', '44', '28', '15', '16', '29'] | ['39', '40', '4', '12', '9', '44', '28', '15', '16', '29']",,,,,,,,,,85.0,,,100.0,,,,50,,,,,,,,,,,,100.0,,,,,,,,,,,,,100.0,✅ Yes,✅ Yes,6.0,6.0,6.0,0.0,✅ Yes,✅ Yes,"5, 6",4062-4818,100.0%,100.0%,100,100.0,,,,,,,,,,0.0,0.0,0,3,5,100,"5,6",✅ Start+End
175,176,8,0.0,39,10026,6,Case_E_Start_End,Step 1: Approximate,8,8,14,53,6,45,57.1%,15.1%,✅ Equal,67,16,51,39_Recombination events.csv|10026,10026,39_Recombination events.csv,9546,10000,"['6', '8']",1000,0.0002,0.02,0.1,5000,50,4,9532,4-9532,"['8', '6']","['31', '27', '48', '46', '50']","['32', '24', '41', '1', '25', '45', '23', '12', '3', '13', '17', '15', '10', '33', '20', '35', '47']",9542.0,468.0,10010.0,0.0,454.0,113.5,25.0,Exact Recombinant Match,,3.0,,,,,,,30,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,6,9546-10000,,,0,0.0,,,,,,,,,,0.0,0.0,0,1,8,0,6,❌ None
176,177,6,0.0,41,10005,6,🎯 Start-End Parent-Child (Major_Exact_Match),Step 7: Start-End Parent-Child,6,6,9,45,3,39,66.7%,13.3%,✅ Equal,54,12,42,41_Recombination events.csv|10005,10005,41_Recombination events.csv,2307,10000,"['10', '30', '38', '4', '49', '9']",1000,0.0002,0.02,0.1,5000,50,40,2362,40-2362,['20'],"['14', '1', '5', '8', '6', '27', '28', '43', '34', '35']","['38', '4', '9', '30', '10', '49']",,,,,2307.0,576.8,25.0,,,5.0,,,,6.0,,,50,,,,,,,80.0,,,,,0.0,,,,1.0,,,,,,,,,,✅ Start-End Parent-Child,✅ Major_Exact_Match,6.0,6.0,,,,,6,2307-10000,,,0,0.0,41_Recombination events.csv,Major_Exact_Match,"['38', '4', '9', '30', '10', '49']","Start_End, End_Start",2.0,47.5,95.0,,,0.0,0.0,0,4,1,0,6,❌ None
177,178,8,0.0,48,9790,11,🎯 Start-End Parent-Child (Major_Exact_Match),Step 7: Start-End Parent-Child,10,9,20,45,10,36,50.0%,20.0%,❌ Diff: RDP=10 vs Santa=9,65,19,46,48_Recombination events.csv|9790,9790,48_Recombination events.csv,1227,10000,"['30', '32', '33', '48']",1000,0.0002,0.02,0.1,5000,50,1,1224,1-1224,['28'],['34'],"['32', '48', '30', '33']",,,,,1227.0,306.8,25.0,,,5.0,,,,4.0,,,50,,,,,,,80.0,,,,,0.0,,,,1.0,,,,,,,,,,✅ Start-End Parent-Child,✅ Major_Exact_Match,11.0,11.0,,,,,11,1227-10000,,,0,0.0,48_Recombination events.csv,Major_Exact_Match,"['32', '48', '30', '33']","Start_End, End_Start",2.0,2.0,4.0,,,0.0,0.0,0,4,1,0,11,❌ None
178,179,9,0.0,48,1383,17,Cluster (2 RDPs),Step 5: Cluster,10,9,20,45,10,36,50.0%,20.0%,❌ Diff: RDP=10 vs Santa=9,65,19,46,48_Recombination events.csv|1383,1383,48_Recombination events.csv,8079,8586,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,88,9247,7832-9247,"['42', '45'] | ['42', '45']","['39', '41', '24', '40', '5', '22', '44', '21', '27', '13', '15', '16', '50'] | ['1', '25', '38', '8', '9', '6', '47', '3', '17', '18', '46', '49', '7', '10', '19', '26', '35', '29']","['23', '14', '2'] | ['23', '14', '2']",,,,,,,,,,85.0,,,100.0,,,,50,,,,,,,,,,,,100.0,,,,,,,,,,,,,100.0,✅ Yes,✅ Yes,10.0,10.0,10.0,1.0,✅ Yes,✅ Yes,17,8079-8586,100.0%,100.0%,100,100.0,,,,,,,,,,0.0,0.0,0,3,5,100,17,✅ Start+End
0,1,1,100.0,51,9932,3,Standard_Match,Step 1: Approximate,8,8,8,51,0,43,100.0%,15.7%,✅ Equal,59,16,43,51_Recombination events.csv|9932,9932,51_Recombination events.csv,2016,2652,"['39', '43']",1000,0.0002,0.02,0.1,5000,50,2016,2653,2016-2653,"['39', '43']","['29', '7', '47']","['2', '37']",0.0,1.0,1.0,100.0,636.0,159.0,25.0,Exact Recombinant Match,,59.0,,,,,,,90,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,3,2016-2652,100.0%,100.0%,0,100.0,,,,,,,,,,100.0,99.9,0,1,7,0,3,❌ None
1,2,2,100.0,54,9969,12,Cluster (2 RDPs),Step 5: Cluster,15,11,22,54,7,43,68.2%,20.4%,❌ Diff: RDP=15 vs Santa=11,76,26,50,54_Recombination events.csv|9969,9969,54_Recombination events.csv,780,10000,['26'],1000,0.0002,0.02,0.1,5000,50,779,10000,779-10000,['26'] | ['26'],"['33', '34'] | ['38', '5', '23', '4', '33', '45', '34', '1', '3', '44', '37', '31']","['39', '20', '15', '12', '11', '21', '36', '28', '17', '49', '46'] | ['39', '9', '20', '15', '12', '2', '11', '21', '36', '28', '41', '19', '17', '49', '46']",,,,,,,,,,85.0,,,100.0,,,,50,,,,,,,,,,,,100.0,,,,,,,,,,,,,100.0,✅ Yes,✅ Yes,9.0,9.0,9.0,0.0,✅ Yes,✅ Yes,12,780-10000,100.0%,100.0%,100,100.0,,,,,,,,,,100.0,99.9,0,3,5,100,12,✅ Start+End
2,3,1,100.0,54,9969,9,Standard_Match,Step 1: Approximate,15,11,22,54,7,43,68.2%,20.4%,❌ Diff: RDP=15 vs Santa=11,76,26,50,54_Recombination events.csv|9969,9969,54_Recombination events.csv,780,10000,['26'],1000,0.0002,0.02,0.1,5000,50,779,10000,779-10000,['26'],"['33', '34']","['39', '20', '15', '12', '11', '21', '36', '28', '17', '49', '46']",1.0,0.0,1.0,100.0,780.0,195.0,25.0,Exact Recombinant Match,,59.0,,,,,,,90,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,9,780-10000,100.0%,100.0%,0,100.0,,,,,,,,,,100.0,99.9,0,1,7,0,9,❌ None
3,4,1,100.0,57,9782,1,⭐ Excellent Match (1/1),Step 2: Best Match,7,7,10,26,3,19,70.0%,26.9%,✅ Equal,36,14,22,57_Recombination events.csv|9782,9782,57_Recombination events.csv,1191,10000,"['18', '23']",1000,0.0002,0.02,0.1,5000,50,1192,9998,1192-9998,"['18', '23']","['33', '16', '19', '42', '46', '1']",['11'],1.0,2.0,3.0,100.0,,,,,✅ Complete (2/2),59.0,100.0,2/2,100.0,2.0,2.0,2/2,90,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,1,1191-10000,100.0%,100.0%,0,100.0,,,,,,,,,,100.0,99.7,0,1,2,0,1,❌ None
4,5,1,100.0,55,10048,6,⭐ Excellent Match (1/1),Step 2: Best Match,7,7,11,51,4,44,63.6%,13.7%,✅ Equal,62,14,48,55_Recombination events.csv|10048,10048,55_Recombination events.csv,2499,2739,['18'],1000,0.0002,0.02,0.1,5000,50,2500,2740,2500-2740,['18'],"['7', '48', '4', '36', '28', '14', '43', '3', '44', '30', '42', '13']","['37', '23']",1.0,1.0,2.0,99.6,,,,,🎯 Perfect (1/1),58.92,100.0,1/1,100.0,1.0,1.0,1/1,90,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,6,2499-2739,99.6%,100.0%,0,99.6,,,,,,,,,,100.0,99.8,0,1,2,0,6,❌ None
5,6,1,100.0,58,9990,1,Standard_Match,Step 1: Approximate,5,5,5,28,0,23,100.0%,17.9%,✅ Equal,33,10,23,58_Recombination events.csv|9990,9990,58_Recombination events.csv,5538,9258,['9'],1000,0.0002,0.02,0.1,5000,50,5534,9260,5534-9260,['9'],['21'],['12'],4.0,2.0,6.0,100.0,3720.0,930.0,25.0,Exact Recombinant Match,,59.0,,,,,,,90,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,1,5538-9258,100.0%,100.0%,0,100.0,,,,,,,,,,100.0,99.4,0,1,7,0,1,❌ None
6,7,1,100.0,71,10010,"1, 15",Cross Match (Case_S1_E2E),Step 6: Cross Matches,14,11,19,74,5,63,73.7%,14.9%,❌ Diff: RDP=14 vs Santa=11,93,25,68,71_Recombination events.csv|10010,10010,71_Recombination events.csv,2313,7872,"['18', '31']",1000,0.0002,0.02,0.1,5000,50,2313,7872,2313-7872 | 7044-7872,"['18', '31'] | ['18', '31']","['26', '23', '35'] | ['6', '2', '28', '19', '44']","['3', '42', '11'] | ['48', '4', '21', '34', '46']",,,,,,,,,,85.5,,,100.0,,,,50,,,,,,,100.0,,,,,100.0,,,,2.0,,,,,,,,,100.0,✅ Yes,✅ Yes,1.0,15.0,,0.0,✅ Yes,✅ Yes,"1, 15",2313-7872,100.0%,100.0%,100,100.0,,,,,,,,,,100.0,100.0,5,3,4,100,"1,15",✅ Start+End
7,8,1,100.0,74,10054,4,Standard_Match,Step 1: Approximate,10,9,12,62,2,53,83.3%,14.5%,❌ Diff: RDP=10 vs Santa=9,74,19,55,74_Recombination events.csv|10054,10054,74_Recombination events.csv,762,6582,['24'],1000,0.0002,0.02,0.1,5000,50,762,6579,762-6579,['24'],['16'],"['48', '38', '43']",0.0,3.0,3.0,99.94845360824742,4180.0,1045.0,25.0,Exact Recombinant Match,,58.98969072164948,,,,,,,90,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,4,762-6582,99.9%,100.0%,0,99.94845360824742,,,,,,,,,,100.0,99.7,0,1,7,0,4,❌ None
8,9,1,100.0,73,9996,3,Standard_Match,Step 1: Approximate,9,9,9,56,0,47,100.0%,16.1%,✅ Equal,65,18,47,73_Recombination events.csv|9996,9996,73_Recombination events.csv,9465,10000,['46'],1000,0.0002,0.02,0.1,5000,50,9466,9998,9466-9998,['46'],['41'],"['4', '38']",1.0,2.0,3.0,99.4392523364486,535.0,133.8,25.0,Exact Recombinant Match,,58.88785046728973,,,,,,,90,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,3,9465-10000,99.4%,100.0%,0,99.4392523364486,,,,,,,,,,100.0,99.7,0,1,7,0,3,❌ None
9,10,1,100.0,68,10168,1,⭐ Excellent Match (1/1),Step 2: Best Match,6,6,15,45,9,39,40.0%,13.3%,✅ Equal,60,12,48,68_Recombination events.csv|10168,10168,68_Recombination events.csv,1200,10000,['45'],1000,0.0002,0.02,0.1,5000,50,1200,9996,1200-9996,['45'],['25'],"['3', '9', '2']",0.0,4.0,4.0,100.0,,,,,🎯 Perfect (1/1),59.0,100.0,1/1,100.0,1.0,1.0,1/1,90,100.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,1,1200-10000,100.0%,100.0%,0,100.0,,,,,,,,,,100.0,99.6,0,1,2,0,1,❌ None
