,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
210,211,4,46.41775983854692,23,2520,2,✅ Complete Match (1/1),Step 2: Best Match,4,4,5,11,1,7,80.0%,36.4%,✅ Equal,16,8,8,23_Recombination events.csv|2520,2520,23_Recombination events.csv,5766,10000,"['36', '8']",1000,0.0002,0.005,0.1,5000,50,5734,9952,5734-9952,"['8', '36']","['6', '23', '40', '11', '50', '45']","['15', '21']",32,48,80,98.9,,,,,✅ Complete (2/2),56.78,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,5766-10000,98.9%,100.0%,0,98.9,,,,,,,,,,0,92,0,1,3,0,2,❌ None
211,212,3,46.09218436873748,72,60,3,✅ Complete Match (1/1),Step 2: Best Match,4,4,10,15,6,11,40.0%,26.7%,✅ Equal,25,8,17,72_Recombination events.csv|60,60,72_Recombination events.csv,1674,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.005,0.1,5000,50,1596,9998,1596-9998,['18'],"['28', '12', '35', '8', '7', '20', '9', '41', '42', '3', '46', '17']","['34', '36', '26', '47', '1', '45']",78,2,80,100,,,,,🎯 Perfect (1/1),57,2,1/1,100,50,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,1674-10000,100.0%,100.0%,0,100,,,,,,,,,,0,92,0,1,3,0,3,❌ None
212,213,5,44.4,87,2433,9,✅ Complete Match (1/1),Step 2: Best Match,9,8,13,17,4,9,69.2%,47.1%,❌ Diff: RDP=9 vs Santa=8,30,17,13,87_Recombination events.csv|2433,2433,87_Recombination events.csv,333,2859,"['13', '20', '29', '32', '50']",1000,0.0002,0.005,0.1,5000,50,348,2762,348-2762,['32'],"['8', '46']","['29', '13', '50']",15,97,112,95.6,,,,,🎯 Perfect (1/1),56.120000000000005,20,1/1,100,5,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,9,333-2859,95.6%,100.0%,0,95.6,,,,,,,,,,0,88.8,0,1,3,0,9,❌ None
213,214,3,40.909090909090914,76,2431,8,Case_A_End_End,Step 1: Approximate,5,4,9,11,4,7,55.6%,36.4%,❌ Diff: RDP=5 vs Santa=4,20,9,11,76_Recombination events.csv|2431,2431,76_Recombination events.csv,2997,5799,"['10', '12', '22', '24', '25', '26', '28', '40', '6', '7', '9']",1000,0.0002,0.005,0.1,5000,50,5449,5873,5449-5873,"['10', '6', '28', '12', '22', '26', '7', '40', '9', '25', '24']","['36', '4', '38', '49', '30', '16', '39', '34']","['19', '33', '48', '20', '5', '29', '11', '41', '3', '31', '37', '13', '45', '23', '2', '50', '18', '47', '42', '46']",2452,74,2526,12.491077801570306,2802,700.5,25,Exact Recombinant Match,,30.04367010576861,,,,,,,30,,,,,,,,,,,,81.81818181818183,,,,,,,,,,,,,,,,,,,,,,8,2997-5799,12.5%,81.8%,0,12.491077801570306,,,,,,,,,,81.81818181818183,0,0,1,8,0,8,❌ None
214,215,4,39.372077488309955,72,2458,6,Case_A_End_End,Step 1: Approximate,4,4,10,15,6,11,40.0%,26.7%,✅ Equal,25,8,17,72_Recombination events.csv|2458,2458,72_Recombination events.csv,1596,10000,"['12', '17', '2', '20', '25', '28', '3', '35', '37', '41', '42', '46', '7', '8', '9']",1000,0.0002,0.005,0.1,5000,50,652,9998,652-9998,"['28', '2', '12', '35', '8', '7', '37', '20', '9', '41', '25', '42', '3', '46', '17']","['29', '19', '22', '38', '49', '11', '15', '23']","['21', '27', '44', '30', '14', '31', '5', '24']",944,2,946,99.97620180866255,1596,399,25,Exact Recombinant Match,,44.99524036173251,,,,,,,30,,,,,,,,,,,,73.33333333333333,,,,,,,,,,,,,,,,,,,,,,6,1596-10000,100.0%,73.3%,0,99.97620180866255,,,,,,,,,,73.33333333333333,5.400000000000006,0,1,8,0,6,❌ None
215,216,3,33.733733733733736,90,2546,3,🎯 Start-End Parent-Child (Minor_Exact_Match),Step 7: Start-End Parent-Child,3,3,3,7,0,4,100.0%,42.9%,✅ Equal,10,6,4,90_Recombination events.csv|2546,2546,90_Recombination events.csv,894,10000,"['18', '27', '31', '7', '8']",1000,0.0002,0.005,0.1,5000,50,1006,9786,1006-9786,"['39', '42']","['18', '27', '8', '7', '31']","['20', '5', '50', '23']",,,,,894,223.5,25,,,5,,,,5,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Minor_Exact_Match,3,3,,,,,3,894-10000,,,0,0,90_Recombination events.csv,Minor_Exact_Match,"['18', '27', '8', '7', '31']","Start_Start, End_End",2,163,326,,,0,67.4,0,4,1,0,3,❌ None
216,217,3,29.909819639278556,1,1846,3,🎯 Start-End Parent-Child (Minor_Exact_Match),Step 7: Start-End Parent-Child,3,3,3,8,0,5,100.0%,37.5%,✅ Equal,11,6,5,1_Recombination events.csv|1846,1846,1_Recombination events.csv,2757,8787,"['25', '26', '30', '34', '39', '49']",1000,0.0002,0.005,0.1,5000,50,2631,9064,2631-9064,"['38', '19', '7', '23']","['26', '49', '30', '25', '39', '34']","['12', '33', '44', '40', '48', '20', '15', '5', '22', '27', '35', '11', '9', '41', '14', '3', '4', '21', '8', '37', '32', '16', '13', '24', '17', '50', '10', '2', '6', '28', '45', '18', '36', '47', '43', '42', '46', '1']",,,,,3970,992.5,25,,,5,,,,6,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Minor_Exact_Match,3,3,,,,,3,2757-8787,,,0,0,1_Recombination events.csv,Minor_Exact_Match,"['26', '49', '30', '25', '39', '34']","Start_Start, End_End",2,201.5,403,,,0,59.699999999999996,0,4,1,0,3,❌ None
217,218,6,26.75,87,1364,3,✅ Complete Match (1/1),Step 2: Best Match,9,8,13,17,4,9,69.2%,47.1%,❌ Diff: RDP=9 vs Santa=8,30,17,13,87_Recombination events.csv|1364,1364,87_Recombination events.csv,210,4827,"['11', '13', '19', '2', '22', '24', '26', '27', '28', '29', '31', '33', '35', '38', '39', '40', '41', '43', '45', '47', '5', '6', '7']",1000,0.0002,0.005,0.1,5000,50,6,4566,6-4566,['31'],"['28', '2', '33', '26', '38', '35', '7', '43', '41', '5', '24']","['27', '47', '22', '45']",204,261,465,94.3,,,,,🎯 Perfect (1/1),53.86,4.3,1/1,100,23,1,1/1,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,210-4827,94.3%,100.0%,0,94.3,,,,,,,,,,0,53.5,0,1,3,0,3,❌ None
218,219,4,25,76,2090,"6, 7",Cross Match (Case_S2_E1S),Step 6: Cross Matches,5,4,9,11,4,7,55.6%,36.4%,❌ Diff: RDP=5 vs Santa=4,20,9,11,76_Recombination events.csv|2090,2090,76_Recombination events.csv,4308,10000,"['16', '30', '34', '36', '38', '39', '4', '49']",1000,0.0002,0.005,0.1,5000,50,4,9129,4-9129 | 4304-5430,"['4', '36', '38', '49', '30', '16', '39', '34'] | ['36', '4', '38', '49', '30', '16', '39', '34']","['35', '14'] | ['10', '6', '28', '12', '22', '26', '7', '40', '9', '25', '24']","['19', '33', '48', '20', '5', '29', '11', '41', '3', '31', '37', '13', '45', '23', '2', '50', '18', '47', '42', '46'] | ['19', '33', '48', '20', '5', '29', '11', '41', '3', '31', '37', '13', '45', '23', '2', '50', '18', '47', '42', '46']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,6,7,None,0.0,✅ Yes,✅ Yes,"6, 7",4308-10000,100.0%,100.0%,100,100,,,,,,,,,,50,0,5,3,4,100,"7,6",✅ Start+End
219,220,7,16.666666666666664,87,2509,12,Case_A_End_End,Step 1: Approximate,9,8,13,17,4,9,69.2%,47.1%,❌ Diff: RDP=9 vs Santa=8,30,17,13,87_Recombination events.csv|2509,2509,87_Recombination events.csv,2724,10000,"['13', '29', '50']",1000,0.0002,0.005,0.1,5000,50,1462,9978,1462-9978,"['29', '13', '50']","['18', '25', '14', '1', '17']","['10', '16', '37']",1262,22,1284,99.6976360637713,2724,681,25,Exact Recombinant Match,,32.93952721275426,,,,,,,30,,,,,,,,,,,,33.33333333333333,,,,,,,,,,,,,,,,,,,,,,12,2724-10000,99.7%,33.3%,0,99.6976360637713,,,,,,,,,,33.33333333333333,0,0,1,8,0,12,❌ None
220,221,4,8.16326530612245,29,2342,2,Cross Match (Case_E2_E1E),Step 6: Cross Matches,4,4,4,10,0,6,100.0%,40.0%,✅ Equal,14,8,6,29_Recombination events.csv|2342,2342,29_Recombination events.csv,4710,10000,"['17', '22', '28', '31']",1000,0.0002,0.005,0.1,5000,50,972,9998,972-9998,"['22', '31', '28', '17'] | ['28', '31', '17', '22']","['19', '44', '40', '20', '5', '29', '49', '11', '9', '14', '32', '13', '23', '45', '6', '18', '47', '7', '25', '42', '39', '1'] | ['12', '37', '41', '46', '34']","['33', '26', '27', '8', '30', '48', '15', '24', '50'] | ['10', '33', '26', '27', '36', '8', '30', '43', '48', '15', '24', '50']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,3,2,None,0.0,✅ Yes,✅ Yes,2,4710-10000,100.0%,100.0%,100,100,,,,,,,,,,14.285714285714285,0,5,3,4,100,2,✅ Start+End
221,222,6,0,4,2420,3,🎯 Start-End Parent-Child (Major_Exact_Match),Step 7: Start-End Parent-Child,7,7,7,12,0,5,100.0%,58.3%,✅ Equal,19,14,5,4_Recombination events.csv|2420,2420,4_Recombination events.csv,4203,9177,['48'],1000,0.0002,0.005,0.1,5000,50,3199,9998,3199-9998,['32'],"['6', '33', '4', '27', '38', '37', '20', '25', '31', '24']",['48'],,,,,4974,1243.5,25,,,5,,,,1,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Major_Exact_Match,3,3,,,,,3,4203-9177,,,0,0,4_Recombination events.csv,Major_Exact_Match,['48'],"Start_Start, End_End",2,912.5,1825,,,0,0,0,4,1,0,3,❌ None
222,223,7,0,100,2222,9,Case_A_End_End,Step 1: Approximate,8,7,10,15,2,8,80.0%,46.7%,❌ Diff: RDP=8 vs Santa=7,25,15,10,100_Recombination events.csv|2222,2222,100_Recombination events.csv,2334,5769,"['1', '18', '29', '6']",1000,0.0002,0.005,0.1,5000,50,5646,6041,5646-6041,"['29', '6', '1', '18']","['34', '12', '33', '26', '21', '47', '49', '11', '45', '15', '25', '39', '16', '3', '46', '17', '23']","['30', '40', '48', '5', '35', '9', '41', '14', '8', '37', '32', '13', '50', '10', '2', '36', '7', '43', '42']",3312,272,3584,3.5807860262008733,3435,858.8,25,Exact Recombinant Match,,3.7161572052401746,,,,,,,30,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,9,2334-5769,3.6%,,0,3.5807860262008733,,,,,,,,,,0,0,0,1,8,0,9,❌ None
223,224,6,0,100,2173,8,🎯 Start-End Parent-Child (Major_Exact_Match),Step 7: Start-End Parent-Child,8,7,10,15,2,8,80.0%,46.7%,❌ Diff: RDP=8 vs Santa=7,25,15,10,100_Recombination events.csv|2173,2173,100_Recombination events.csv,5721,7635,"['10', '13', '14', '19', '2', '30', '31', '32', '35', '36', '37', '38', '40', '41', '42', '43', '44', '48', '5', '50', '7', '8', '9']",1000,0.0002,0.005,0.1,5000,50,5725,6034,5725-6034,"['27', '20', '28', '22']","['29', '6', '1', '18']","['19', '38', '44', '30', '40', '48', '5', '35', '9', '41', '14', '31', '8', '37', '32', '13', '50', '10', '2', '36', '7', '43', '42']",,,,,1914,478.5,25,,,5,,,,23,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Major_Exact_Match,8,8,,,,,8,5721-7635,,,0,0,100_Recombination events.csv,Major_Exact_Match,"['19', '38', '44', '30', '40', '48', '5', '35', '9', '41', '14', '31', '8', '37', '32', '13', '50', '10', '2', '36', '7', '43', '42']","Start_Start, Start_End",2,158.5,317,,,0,0,0,4,1,0,8,❌ None
224,225,7,0,4,2448,4,🎯 Start-End Parent-Child (Minor_Exact_Match),Step 7: Start-End Parent-Child,7,7,7,12,0,5,100.0%,58.3%,✅ Equal,19,14,5,4_Recombination events.csv|2448,2448,4_Recombination events.csv,4914,10000,"['20', '24', '25', '27', '31', '33', '37', '38', '4', '6']",1000,0.0002,0.005,0.1,5000,50,6,4914,6-4914,"['10', '28', '19', '36', '44', '8', '48', '42', '14', '32', '16', '39', '46']","['6', '33', '4', '27', '38', '37', '20', '25', '31', '24']","['12', '22', '15', '9', '41', '5', '17', '23']",,,,,4914,1228.5,25,,,5,,,,10,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Minor_Exact_Match,4,4,,,,,4,4914-10000,,,0,0,4_Recombination events.csv,Minor_Exact_Match,"['6', '33', '4', '27', '38', '37', '20', '25', '31', '24']","Start_End, End_Start",2,3,6,,,0,0,0,4,1,0,4,❌ None
225,226,4,0,56,2519,7,Case_E_Start_End,Step 1: Approximate,4,4,10,8,6,4,40.0%,50.0%,✅ Equal,18,8,10,56_Recombination events.csv|2519,2519,56_Recombination events.csv,4731,9906,"['11', '9']",1000,0.0002,0.005,0.1,5000,50,4097,4732,4097-4732,"['9', '11']","['19', '12', '33', '38', '30', '40', '48', '20', '15', '27', '35', '49', '41', '14', '3', '31', '4', '21', '8', '37', '32', '16', '34', '10', '28', '45', '50', '18', '36', '43', '25', '39', '46', '1']","['42', '23']",634,5174,5808,0.01932367149758454,4825,1206.2,25,Exact Recombinant Match,,3.003864734299517,,,,,,,30,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,7,4731-9906,0.0%,,0,0.01932367149758454,,,,,,,,,,0,0,0,1,8,0,7,❌ None
226,227,2,0,53,2336,3,Chain (2 RDPs),Step 7: Parent-Child Chain,2,2,3,6,1,4,66.7%,33.3%,✅ Equal,9,4,5,53_Recombination events.csv|2336,2336,53_Recombination events.csv,2052,3402,"['13', '14', '16', '24', '30', '33', '40', '44', '45', '48', '5']",1000,0.0002,0.005,0.1,5000,50,3408,9999,3968-9999,"['28', '15'] | ['18', '36', '7', '3', '1']","['19'] | ['33', '44', '30', '40', '48', '14', '16', '13', '5', '24', '45']","['33', '44', '30', '40', '48', '14', '16', '13', '5', '24', '45'] | ['10', '29', '12', '49', '8', '9', '31', '50']",,,,,1350,337.5,25,,,5.5,,,,11,,,50,,,,,,,100,,,,,0,,,,2,,,,,,,,,,⚠️ Parent-Child Chain,✅ Chain-2,3,2,,,,,3,2052-3402,,,0,0,53_Recombination events.csv,Major_Exact_Match,2 RDPs,Chain-2,2,3,6,,,0,0,5,4,6,0,3,❌ None
227,228,3,0,56,2457,8,🎯 Start-End Parent-Child (Minor_Exact_Match),Step 7: Start-End Parent-Child,4,4,10,8,6,4,40.0%,50.0%,✅ Equal,18,8,10,56_Recombination events.csv|2457,2457,56_Recombination events.csv,3978,10000,"['1', '10', '12', '14', '15', '16', '18', '19', '20', '21', '25', '27', '28', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '45', '46', '48', '49', '50', '8']",1000,0.0002,0.005,0.1,5000,50,3088,3731,3088-3731,['23'],"['19', '12', '33', '38', '30', '40', '48', '20', '15', '27', '35', '49', '41', '14', '3', '31', '4', '21', '8', '37', '32', '16', '34', '10', '28', '45', '50', '18', '36', '43', '25', '42', '39', '46', '1']","['7', '9', '11']",,,,,3978,994.5,25,,,5,,,,35,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Minor_Exact_Match,8,8,,,,,8,3978-10000,,,0,0,56_Recombination events.csv,Minor_Exact_Match,"['19', '12', '33', '38', '30', '40', '48', '20', '15', '27', '35', '49', '41', '14', '3', '31', '4', '21', '8', '37', '32', '16', '34', '10', '28', '45', '50', '18', '36', '43', '25', '42', '39', '46', '1']","Start_Start, Start_End",2,568.5,1137,,,0,0,0,4,1,0,8,❌ None
228,229,5,0,46,2489,9,Case_F_Start_Start,Step 1: Approximate,5,5,10,9,5,4,50.0%,55.6%,✅ Equal,19,10,9,46_Recombination events.csv|2489,2489,46_Recombination events.csv,5907,10000,"['44', '49']",1000,0.0002,0.005,0.1,5000,50,5910,7639,5910-7639,"['49', '44']","['29', '6', '2', '33', '26', '27', '47', '36', '30', '3', '20', '32', '16', '13', '31', '24', '50']","['39', '19', '7']",3,2361,2364,42.24285365257757,4093,1023.2,25,Exact Recombinant Match,,11.448570730515515,,,,,,,30,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,9,5907-10000,42.2%,,0,42.24285365257757,,,,,,,,,,0,0,0,1,8,0,9,❌ None
229,230,5,0,62,2333,5,Case_E_Start_End,Step 1: Approximate,5,5,5,9,0,4,100.0%,55.6%,✅ Equal,14,10,4,62_Recombination events.csv|2333,2333,62_Recombination events.csv,1065,5613,"['20', '28']",1000,0.0002,0.005,0.1,5000,50,70,1288,70-1288,"['28', '20']","['44', '24']","['10', '2', '19', '33', '18', '26', '27', '36', '30', '37', '43', '25', '32', '3', '46']",995,4325,5320,4.90325417766051,4548,1137,25,Exact Recombinant Match,,3.980650835532102,,,,,,,30,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,5,1065-5613,4.9%,,0,4.90325417766051,,,,,,,,,,0,0,0,1,8,0,5,❌ None
230,231,8,0,87,2406,"4, 8",Cross Match (Case_E2_E1S),Step 6: Cross Matches,9,8,13,17,4,9,69.2%,47.1%,❌ Diff: RDP=9 vs Santa=8,30,17,13,87_Recombination events.csv|2406,2406,87_Recombination events.csv,4566,10000,"['22', '27', '45', '47']",1000,0.0002,0.005,0.1,5000,50,416,9998,416-9998 | 914-4566,"['27', '47', '22', '45'] | ['27', '47', '22', '45']","['28', '10', '29', '18', '8', '37', '20', '25', '14', '32', '16', '13', '46', '1', '17', '50'] | ['28', '2', '19', '33', '26', '38', '35', '7', '40', '11', '43', '41', '39', '5', '24']","['34', '12', '4', '21', '36', '44', '30', '49', '48', '15', '9', '42', '3', '23'] | ['10', '29', '18', '8', '37', '20', '25', '14', '32', '16', '13', '46', '1', '17', '50']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,8,4,None,0.0,✅ Yes,✅ Yes,"4, 8",4566-10000,100.0%,100.0%,100,100,,,,,,,,,,0,0,5,3,4,100,"4,8",✅ Start+End
231,232,3,0,97,2328,4,🎯 Start-End Parent-Child (Minor_Exact_Match),Step 7: Start-End Parent-Child,3,3,5,5,2,2,60.0%,60.0%,✅ Equal,10,6,4,97_Recombination events.csv|2328,2328,97_Recombination events.csv,960,10000,"['1', '11', '12', '13', '15', '16', '17', '21', '22', '27', '29', '32', '33', '35', '36', '42', '48', '5', '6', '7', '8', '9']",1000,0.0002,0.005,0.1,5000,50,24,962,24-962,['4'],"['12', '33', '48', '15', '5', '29', '22', '27', '35', '11', '9', '21', '8', '32', '16', '13', '17', '6', '36', '7', '42', '1']","['10', '28', '18', '44', '37', '45', '43', '25', '3', '46', '50', '23']",,,,,960,240,25,,,5,,,,22,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Minor_Exact_Match,4,4,,,,,4,960-10000,,,0,0,97_Recombination events.csv,Minor_Exact_Match,"['12', '33', '48', '15', '5', '29', '22', '27', '35', '11', '9', '21', '8', '32', '16', '13', '17', '6', '36', '7', '42', '1']","Start_End, End_Start",2,13,26,,,0,0,0,4,1,0,4,❌ None
