,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
219,220,4,65.90678824721377,15,4820,6,✅ Complete Match (1/1),Step 2: Best Match,6,6,8,14,2,8,75.0%,42.9%,✅ Equal,22,12,10,15_Recombination events.csv|4820,4820,15_Recombination events.csv,2130,10000,"['13', '35', '38']",1000,0.000025,0.01,0.1,5000,50,2128,9974,2128-9974,"['38', '35', '13']","['24', '25', '19', '39', '47', '42']","['17', '2', '18', '37']",2,26,28,99.7,,,,,✅ Complete (3/3),56.94,100,3/3,100,3,3,3/3,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,2130-10000,99.7%,100.0%,0,99.7,,,,,,,,,,33.33333333333333,97.2,0,1,3,0,6,❌ None
220,221,5,65.75102880658436,8,4872,6,✅ Complete Match (1/1),Step 2: Best Match,6,6,6,29,0,23,100.0%,20.7%,✅ Equal,35,12,23,8_Recombination events.csv|4872,4872,8_Recombination events.csv,3168,7722,"['24', '27', '40', '6', '7']",1000,0.000025,0.01,0.1,5000,50,2961,7624,2961-7624,"['24', '7', '40', '6', '27']","['33', '18']",['21'],207,98,305,97.8,,,,,✅ Complete (5/5),54.56,100,5/5,100,5,5,5/5,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,3168-7722,97.8%,100.0%,0,97.8,,,,,,,,,,60,69.5,0,1,3,0,6,❌ None
221,222,2,65.61561561561561,35,4977,1,⭐ Excellent Match (1/1),Step 2: Best Match,6,5,7,17,1,12,85.7%,29.4%,❌ Diff: RDP=6 vs Santa=5,24,11,13,35_Recombination events.csv|4977,4977,35_Recombination events.csv,4263,9864,"['23', '46', '50']",1000,0.000025,0.01,0.1,5000,50,4248,9857,4248-9857,"['46', '23', '50']","['27', '16']","['26', '34']",15,7,22,99.9,,,,,✅ Complete (3/3),56.980000000000004,100,3/3,100,3,3,3/3,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4263-9864,99.9%,100.0%,0,99.9,,,,,,,,,,33.33333333333333,97.8,0,1,2,0,1,❌ None
222,223,3,65.49439347604485,53,4770,8,✅ Complete Match (1/1),Step 2: Best Match,5,5,8,22,3,17,62.5%,22.7%,✅ Equal,30,10,20,53_Recombination events.csv|4770,4770,53_Recombination events.csv,540,10000,"['10', '28', '32', '34', '36', '38', '46', '9']",1000,0.000025,0.01,0.1,5000,50,558,9976,558-9976,"['46', '36', '32']","['33', '50']","['21', '43', '42', '5']",18,24,42,99.6,,,,,✅ Complete (3/3),56.92,37.5,3/3,100,8,3,3/3,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,8,540-10000,99.6%,100.0%,0,99.6,,,,,,,,,,33.33333333333333,95.8,0,1,3,0,8,❌ None
223,224,4,65.43463381245721,46,4763,1,✅ Complete Match (1/1),Step 2: Best Match,4,4,6,15,2,11,66.7%,26.7%,✅ Equal,21,8,13,46_Recombination events.csv|4763,4763,46_Recombination events.csv,6702,10000,"['12', '15', '25', '29', '42', '44', '9']",1000,0.000025,0.01,0.1,5000,50,6680,9972,6680-9972,"['15', '25', '12', '9', '44', '42']","['19', '20', '22', '43', '23', '37']","['32', '50', '3', '18', '34', '10', '29', '48']",22,28,50,99.2,,,,,✅ Complete (6/6),56.84,85.7,6/6,100,7,6,6/6,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,6702-10000,99.2%,100.0%,0,99.2,,,,,,,,,,33.33333333333333,95,0,1,3,0,1,❌ None
224,225,5,65.40658602150538,6,4825,5,✅ Complete Match (1/1),Step 2: Best Match,6,6,9,21,3,15,66.7%,28.6%,✅ Equal,30,12,18,6_Recombination events.csv|4825,4825,6_Recombination events.csv,897,10000,"['11', '29', '35', '40', '41', '47']",1000,0.000025,0.01,0.1,5000,50,894,9970,894-9970,"['35', '41', '11']","['26', '3', '40', '29', '48', '20', '47', '16', '44']",['17'],3,30,33,99.7,,,,,✅ Complete (3/3),56.94,50,3/3,100,6,3,3/3,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,897-10000,99.7%,100.0%,0,99.7,,,,,,,,,,33.33333333333333,96.7,0,1,3,0,5,❌ None
225,226,3,65.25773195876289,86,4819,2,✅ Complete Match (1/1),Step 2: Best Match,4,4,4,18,0,14,100.0%,22.2%,✅ Equal,22,8,14,86_Recombination events.csv|4819,4819,86_Recombination events.csv,5898,10000,"['1', '12', '40', '48']",1000,0.000025,0.01,0.1,5000,50,5855,9824,5855-9824,"['1', '40', '48', '12']","['24', '31', '50', '3', '2', '6', '38', '45', '8', '11', '44']","['30', '14', '13', '43']",43,176,219,95.7,,,,,✅ Complete (4/4),54.14,100,4/4,100,4,4,4/4,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,5898-10000,95.7%,100.0%,0,95.7,,,,,,,,,,50,78.1,0,1,3,0,2,❌ None
226,227,3,65.25109538254128,95,4895,1,✅ Complete Match (1/1),Step 2: Best Match,4,3,4,18,0,15,100.0%,16.7%,❌ Diff: RDP=4 vs Santa=3,22,7,15,95_Recombination events.csv|4895,4895,95_Recombination events.csv,7089,10000,"['23', '31', '40']",1000,0.000025,0.01,0.1,5000,50,7074,9976,7074-9976,"['40', '31', '23']","['7', '21']","['29', '4', '48', '14']",15,24,39,99.2,,,,,✅ Complete (3/3),56.84,100,3/3,100,3,3,3/3,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,7089-10000,99.2%,100.0%,0,99.2,,,,,,,,,,33.33333333333333,96.1,0,1,3,0,1,❌ None
227,228,2,64.97268064228366,25,4802,2,✅ Complete Match (1/1),Step 2: Best Match,3,3,3,22,0,19,100.0%,13.6%,✅ Equal,25,6,19,25_Recombination events.csv|4802,4802,25_Recombination events.csv,2553,10000,"['13', '14', '29', '34']",1000,0.000025,0.01,0.1,5000,50,2510,9984,2510-9984,"['29', '14', '34', '13']","['24', '31', '3', '7', '40', '35', '49', '46', '20', '21', '8', '22']","['42', '50', '10', '28']",43,16,59,99.8,,,,,✅ Complete (4/4),56.96,100,4/4,100,4,4,4/4,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,2553-10000,99.8%,100.0%,0,99.8,,,,,,,,,,25,94.1,0,1,3,0,2,❌ None
228,229,3,64.95812395309883,88,4850,4,✅ Complete Match (1/1),Step 2: Best Match,5,5,5,8,0,3,100.0%,62.5%,✅ Equal,13,10,3,88_Recombination events.csv|4850,4850,88_Recombination events.csv,2664,10000,"['11', '39', '50']",1000,0.000025,0.01,0.1,5000,50,2675,9972,2675-9972,"['39', '11', '50']","['44', '24', '18', '35', '48']","['41', '8', '15', '43']",11,28,39,99.5,,,,,✅ Complete (3/3),56.900000000000006,100,3/3,100,3,3,3/3,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,2664-10000,99.5%,100.0%,0,99.5,,,,,,,,,,33.33333333333333,96.1,0,1,3,0,4,❌ None
229,230,3,64.76533059266872,89,5001,3,✅ Complete Match (1/1),Step 2: Best Match,3,3,4,11,1,8,75.0%,27.3%,✅ Equal,15,6,9,89_Recombination events.csv|5001,5001,89_Recombination events.csv,1278,8382,"['11', '15', '28']",1000,0.000025,0.01,0.1,5000,50,1272,8440,1272-8440,"['15', '11', '28']","['38', '27', '48', '37']","['49', '6', '26', '18']",6,58,64,100,,,,,✅ Complete (3/3),57,100,3/3,100,3,3,3/3,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,1278-8382,100.0%,100.0%,0,100,,,,,,,,,,33.33333333333333,93.6,0,1,3,0,3,❌ None
230,231,2,63.49116873355881,37,4741,2,✅ Complete Match (1/1),Step 2: Best Match,2,2,2,11,0,9,100.0%,18.2%,✅ Equal,13,4,9,37_Recombination events.csv|4741,4741,37_Recombination events.csv,3204,10000,"['16', '45', '46']",1000,0.000025,0.01,0.1,5000,50,3548,9879,3548-9879,"['16', '46', '45']","['3', '10']","['29', '9']",344,121,465,93.2,,,,,✅ Complete (3/3),53.64,100,3/3,100,3,3,3/3,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,3204-10000,93.2%,100.0%,0,93.2,,,,,,,,,,33.33333333333333,53.5,0,1,3,0,2,❌ None
231,232,3,63.25910931174089,54,1751,6,✅ Complete Match (1/1),Step 2: Best Match,6,6,6,18,0,12,100.0%,33.3%,✅ Equal,24,12,12,54_Recombination events.csv|1751,1751,54_Recombination events.csv,8598,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.000025,0.01,0.1,5000,50,8676,9834,8676-9834,"['24', '31', '13', '42']","['34', '49', '20', '28', '27', '47', '36', '37', '33', '3', '18', '1', '4', '6', '12', '29', '45', '21', '22', '17', '30', '5', '44']","['26', '25', '14', '38', '19', '23']",78,166,244,82.6,,,,,✅ Complete (4/4),51.519999999999996,8,4/4,100,50,4,4/4,50,91.8,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,8598-10000,82.6%,100.0%,0,82.6,,,,,,,,,,50,75.6,0,1,3,0,6,❌ None
232,233,3,62.991927346115034,74,4821,2,✅ Complete Match (1/1),Step 2: Best Match,3,3,3,26,0,23,100.0%,11.5%,✅ Equal,29,6,23,74_Recombination events.csv|4821,4821,74_Recombination events.csv,8304,10000,"['16', '36', '47', '5']",1000,0.000025,0.01,0.1,5000,50,8533,9982,8533-9982,"['47', '16', '36', '5']","['34', '49', '19', '27', '37', '15', '24', '2', '1', '7', '12', '13', '43', '23', '17', '30', '39', '9', '44']","['4', '31', '32', '3', '10', '28']",229,18,247,85.4,,,,,✅ Complete (4/4),52.08,100,4/4,100,4,4,4/4,50,94.9,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,8304-10000,85.4%,100.0%,0,85.4,,,,,,,,,,50,75.3,0,1,3,0,2,❌ None
233,234,4,62.781701984527416,36,4130,2,✅ Complete Match (1/1),Step 2: Best Match,4,4,4,25,0,21,100.0%,16.0%,✅ Equal,29,8,21,36_Recombination events.csv|4130,4130,36_Recombination events.csv,1422,10000,"['24', '37', '42']",1000,0.000025,0.01,0.1,5000,50,1364,9972,1364-9972,"['24', '42', '37']","['33', '32', '50', '18', '34', '35', '19', '28', '20', '45', '5', '1', '44']","['27', '48', '17']",58,28,86,99.7,,,,,✅ Complete (3/3),56.94,100,3/3,100,3,3,3/3,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,1422-10000,99.7%,100.0%,0,99.7,,,,,,,,,,33.33333333333333,91.4,0,1,3,0,2,❌ None
234,235,4,62.5,58,4663,2,⭐ Excellent Match (1/1),Step 2: Best Match,6,5,6,21,0,16,100.0%,23.8%,❌ Diff: RDP=6 vs Santa=5,27,11,16,58_Recombination events.csv|4663,4663,58_Recombination events.csv,825,7920,"['12', '20', '38', '40']",1000,0.000025,0.01,0.1,5000,50,828,7924,828-7924,"['38', '40', '20', '12']","['24', '30', '10', '35', '21', '39', '5', '27', '43', '11', '9', '44', '42']","['26', '7', '6', '2', '23']",3,4,7,100,,,,,✅ Complete (4/4),59,100,4/4,100,4,4,4/4,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,825-7920,100.0%,100.0%,0,100,,,,,,,,,,25,99.3,0,1,2,0,2,❌ None
235,236,7,62.5,87,4931,9,✅ Complete Match (1/1),Step 2: Best Match,8,8,10,25,2,17,80.0%,32.0%,✅ Equal,35,16,19,87_Recombination events.csv|4931,4931,87_Recombination events.csv,549,10000,"['22', '26', '41', '5', '8']",1000,0.000025,0.01,0.1,5000,50,544,9988,544-9988,"['41', '8', '26', '22']","['24', '34', '42']","['50', '49', '19', '20', '28', '27', '47', '36', '37', '33', '15', '40', '18', '10', '1', '48', '4', '25', '12', '29', '35', '38', '46', '13', '45', '43', '23', '17', '30', '14', '9', '44']",5,12,17,99.9,,,,,✅ Complete (4/4),56.980000000000004,80,4/4,100,5,4,4/4,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,9,549-10000,99.9%,100.0%,0,99.9,,,,,,,,,,25,98.3,0,1,3,0,9,❌ None
236,237,3,62.5,70,4949,1,⚠️ Partial (3/4),Step 2: Best Match,5,5,6,20,1,15,83.3%,25.0%,✅ Equal,26,10,16,70_Recombination events.csv|4949,4949,70_Recombination events.csv,1857,10000,"['37', '41', '50']",1000,0.000025,0.01,0.1,5000,50,1854,9991,1854-9991,"['38', '41', '50', '37']","['36', '22']","['15', '7', '18', '12', '49', '28']",3,9,12,99.9,,,,,⚠️ Partial (3/4),51.480000000000004,75,3/4,75,3,4,3/4,90,100,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,1,1857-10000,99.9%,75.0%,0,99.9,,,,,,,,,,25,98.8,0,1,8,0,1,❌ None
237,238,2,61.997991967871485,14,4690,2,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,8,27,4,23,50.0%,14.8%,✅ Equal,35,8,27,14_Recombination events.csv|4690,4690,14_Recombination events.csv,6114,10000,"['14', '17', '22', '8']",1000,0.000025,0.01,0.1,5000,50,6106,9994,6106-9994,"['8', '14', '22', '17']","['3', '6', '35', '46', '11', '23', '42']","['15', '26', '30', '7', '2', '18', '10', '12', '38']",8,6,14,99.8,,,,,✅ Complete (4/4),58.96,100,4/4,100,4,4,4/4,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,6114-10000,99.8%,100.0%,0,99.8,,,,,,,,,,25,98.6,0,1,2,0,2,❌ None
238,239,2,61.818789702440654,3,4952,3,✅ Complete Match (1/1),Step 2: Best Match,3,3,3,24,0,21,100.0%,12.5%,✅ Equal,27,6,21,3_Recombination events.csv|4952,4952,3_Recombination events.csv,3987,6921,"['10', '13', '39', '42', '44', '8']",1000,0.000025,0.01,0.1,5000,50,4020,6522,4020-6522,"['10', '13', '39', '8', '44', '42']","['17', '41', '6', '35', '20']","['33', '21', '28']",33,399,432,85.3,,,,,✅ Complete (6/6),52.06,100,6/6,100,6,6,6/6,50,94.8,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,3987-6921,85.3%,100.0%,0,85.3,,,,,,,,,,66.66666666666666,56.8,0,1,3,0,3,❌ None
239,240,6,61.424731182795696,6,4886,4,✅ Complete Match (1/1),Step 2: Best Match,6,6,9,21,3,15,66.7%,28.6%,✅ Equal,30,12,18,6_Recombination events.csv|4886,4886,6_Recombination events.csv,1479,9495,"['27', '37', '6']",1000,0.000025,0.01,0.1,5000,50,1552,9456,1552-9456,"['27', '6', '37']",['38'],['28'],73,39,112,98.6,,,,,✅ Complete (3/3),56.72,100,3/3,100,3,3,3/3,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,1479-9495,98.6%,100.0%,0,98.6,,,,,,,,,,33.33333333333333,88.8,0,1,3,0,4,❌ None
240,241,3,60.14890282131661,41,4544,2,✅ Complete Match (1/1),Step 2: Best Match,3,3,3,16,0,13,100.0%,18.8%,✅ Equal,19,6,13,41_Recombination events.csv|4544,4544,41_Recombination events.csv,2442,4899,"['16', '21', '36', '47']",1000,0.000025,0.01,0.1,5000,50,2524,4905,2524-4905,"['47', '16', '36', '21']","['32', '50', '19', '31', '3', '40', '2', '18', '1', '11', '7', '41', '6', '35', '45', '43', '42', '17', '30', '9']","['15', '4', '26', '27', '25', '10', '12', '38', '39', '20', '13', '23', '22', '37']",82,6,88,96.7,,,,,✅ Complete (4/4),56.34,100,4/4,100,4,4,4/4,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,2442-4899,96.7%,100.0%,0,96.7,,,,,,,,,,25,91.2,0,1,3,0,2,❌ None
241,242,5,60.10050251256281,11,29,4,✅ Complete Match (1/1),Step 2: Best Match,5,5,6,14,1,9,83.3%,35.7%,✅ Equal,20,10,10,11_Recombination events.csv|29,29,11_Recombination events.csv,7881,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.000025,0.01,0.1,5000,50,7498,9982,7498-9982,"['30', '40', '46', '28', '16']",['33'],"['24', '26', '31', '7', '6', '34', '39', '49', '13', '1', '8', '36', '22']",383,18,401,99.2,,,,,✅ Complete (5/5),54.84,10,5/5,100,50,5,5/5,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,7881-10000,99.2%,100.0%,0,99.2,,,,,,,,,,60,59.9,0,1,3,0,4,❌ None
242,243,2,60,2,4457,1,✅ Complete Match (1/1),Step 2: Best Match,2,2,2,9,0,7,100.0%,22.2%,✅ Equal,11,4,7,2_Recombination events.csv|4457,4457,2_Recombination events.csv,885,10000,"['11', '44', '50', '7', '8']",1000,0.000025,0.01,0.1,5000,50,884,9972,884-9972,"['50', '7', '8', '11', '44']","['41', '14', '38', '19', '20']","['32', '47', '16', '33', '15', '24', '3', '40', '2', '18', '1', '48', '4', '25', '6', '46', '13', '45', '43', '23', '42', '17', '5', '39']",1,28,29,99.7,,,,,✅ Complete (5/5),56.94,100,5/5,100,5,5,5/5,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,885-10000,99.7%,100.0%,0,99.7,,,,,,,,,,20,97.1,0,1,3,0,1,❌ None
243,244,3,60,29,4938,1,⭐ Excellent Match (1/1),Step 2: Best Match,7,6,11,24,4,18,63.6%,25.0%,❌ Diff: RDP=7 vs Santa=6,35,13,22,29_Recombination events.csv|4938,4938,29_Recombination events.csv,6450,10000,"['21', '28', '3', '39', '45']",1000,0.000025,0.01,0.1,5000,50,6448,9993,6448-9993,"['3', '21', '45', '28', '39']","['4', '50', '17', '7', '41', '13']","['15', '32', '40', '10', '19', '48', '1', '16', '44']",2,7,9,99.8,,,,,✅ Complete (5/5),58.96,100,5/5,100,5,5,5/5,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,6450-10000,99.8%,100.0%,0,99.8,,,,,,,,,,20,99.1,0,1,2,0,1,❌ None
244,245,3,58.15815815815816,35,4976,6,Standard_Match,Step 1: Approximate,6,5,7,17,1,12,85.7%,29.4%,❌ Diff: RDP=6 vs Santa=5,24,11,13,35_Recombination events.csv|4976,4976,35_Recombination events.csv,7206,10000,['40'],1000,0.000025,0.01,0.1,5000,50,7885,9842,7885-9842,['40'],"['29', '27', '16', '45']","['8', '14', '31', '48']",679,158,837,70.04294917680744,2794,698.5,25,Exact Recombinant Match,,47.00858983536149,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,7206-10000,70.0%,100.0%,0,70.04294917680744,,,,,,,,,,100,16.299999999999997,0,1,7,0,6,❌ None
245,246,5,57.73710018945725,56,3814,10,✅ Complete Match (1/1),Step 2: Best Match,5,5,10,24,5,19,50.0%,20.8%,✅ Equal,34,10,24,56_Recombination events.csv|3814,3814,56_Recombination events.csv,105,3078,"['1', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '3', '30', '31', '32', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.000025,0.01,0.1,5000,50,540,3101,540-3101,"['6', '26', '22', '42']","['31', '18', '12', '49', '46', '13', '39', '8', '16', '9', '48', '37']","['15', '25', '3', '30', '41', '45', '5']",435,23,458,85.4,,,,,✅ Complete (4/4),52.08,8.7,4/4,100,46,4,4/4,50,94.9,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,10,105-3078,85.4%,100.0%,0,85.4,,,,,,,,,,50,54.199999999999996,0,1,3,0,1,❌ None
246,247,7,57.14762859051436,97,4766,7,✅ Complete Match (1/1),Step 2: Best Match,10,10,13,23,3,13,76.9%,43.5%,✅ Equal,36,20,16,97_Recombination events.csv|4766,4766,97_Recombination events.csv,4404,10000,"['11', '17', '20', '32', '37', '7']",1000,0.000025,0.01,0.1,5000,50,4226,9986,4226-9986,"['7', '32', '17']","['48', '49', '18', '2']","['3', '38', '45', '12']",178,14,192,99.7,,,,,✅ Complete (3/3),54.94,50,3/3,100,6,3,3/3,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,7,4404-10000,99.7%,100.0%,0,99.7,,,,,,,,,,33.33333333333333,80.8,0,1,3,0,7,❌ None
247,248,4,54.18660287081339,42,4796,3,✅ Complete Match (1/1),Step 2: Best Match,4,4,5,20,1,16,80.0%,20.0%,✅ Equal,25,8,17,42_Recombination events.csv|4796,4796,42_Recombination events.csv,2667,6972,"['1', '15', '18', '22', '26', '3', '30', '38', '44', '45', '47']",1000,0.000025,0.01,0.1,5000,50,2670,6417,2670-6417,"['44', '15', '26', '3', '30', '18', '38', '45', '1', '47', '22']","['50', '40', '49', '28', '39', '11', '37']","['4', '25', '41', '6', '48', '5', '9', '23', '42']",3,555,558,87,,,,,✅ Complete (11/11),50.400000000000006,100,11/11,100,11,11,11/11,30,96.7,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,2667-6972,87.0%,100.0%,0,87,,,,,,,,,,63.63636363636363,44.199999999999996,0,1,3,0,3,❌ None
248,249,2,53.71797209811252,45,4730,"3, 5",Cross Match (Case_S1_E2E),Step 6: Cross Matches,6,5,7,26,1,21,85.7%,19.2%,❌ Diff: RDP=6 vs Santa=5,33,11,22,45_Recombination events.csv|4730,4730,45_Recombination events.csv,3537,9480,"['15', '39', '44', '48']",1000,0.000025,0.01,0.1,5000,50,3532,9993,3532-9993 | 7500-9614,"['39', '44', '15', '48'] | ['39', '44', '15', '48']","['26', '31', '10', '5', '38', '28', '36'] | ['26', '31', '17', '3', '10', '38', '46', '28', '5', '36']","['40', '14', '2', '13', '45', '43'] | ['32', '50', '34', '49', '19', '20', '27', '47', '37', '33', '24', '18', '1', '11', '4', '25', '41', '6', '12', '35', '21', '8', '22', '23', '42', '30']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,5.0,3.0,None,0.0,✅ Yes,✅ Yes,"3, 5",3537-9480,100.0%,100.0%,100,100,,,,,,,,,,50,48.199999999999996,5,3,4,100,"3,5",✅ Start+End
249,250,3,53.10905310905311,31,199,3,✅ Complete Match (1/1),Step 2: Best Match,3,3,3,11,0,8,100.0%,27.3%,✅ Equal,14,6,8,31_Recombination events.csv|199,199,31_Recombination events.csv,5847,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.000025,0.01,0.1,5000,50,5044,9994,5044-9994,"['50', '19', '28', '47', '16', '24', '3', '2', '10', '11', '4', '26', '41', '35', '46', '43', '30', '14', '5', '39', '9', '44']","['33', '32', '17', '38', '13', '37', '1', '8', '36', '42']","['29', '18', '31', '48']",803,6,809,99.9,,,,,✅ Complete (22/22),52.980000000000004,44,22/22,100,50,22,22/22,30,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,5847-10000,99.9%,100.0%,0,99.9,,,,,,,,,,86.36363636363636,19.099999999999994,0,1,3,0,3,❌ None
250,251,4,50,57,4751,2,🎯 Perfect Match (1/1),Step 2: Best Match,5,5,8,29,3,24,62.5%,17.2%,✅ Equal,37,10,27,57_Recombination events.csv|4751,4751,57_Recombination events.csv,3819,8421,"['18', '39', '46']",1000,0.000025,0.01,0.1,5000,50,3816,8421,3816-8421,['39'],"['22', '10', '21']","['33', '15', '26', '50', '17', '29', '49', '1', '47', '36', '9']",3,0,3,100,,,,,🎯 Perfect (1/1),59,33.3,1/1,100,3,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,3819-8421,100.0%,100.0%,0,100,,,,,,,,,,0,99.7,0,1,1,0,2,❌ None
251,252,1,50,96,5111,1,✅ Complete Match (1/1),Step 2: Best Match,1,1,1,24,0,23,100.0%,4.2%,✅ Equal,25,2,23,96_Recombination events.csv|5111,5111,96_Recombination events.csv,8022,10000,"['6', '8']",1000,0.000025,0.01,0.1,5000,50,8026,9928,8026-9928,['8'],"['29', '24']","['25', '30', '2', '12', '49', '46', '20', '11', '43']",4,72,76,96.2,,,,,🎯 Perfect (1/1),56.24,50,1/1,100,2,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,8022-10000,96.2%,100.0%,0,96.2,,,,,,,,,,0,92.4,0,1,3,0,1,❌ None
252,253,3,50,45,4892,1,🎯 Perfect Match (1/1),Step 2: Best Match,6,5,7,26,1,21,85.7%,19.2%,❌ Diff: RDP=6 vs Santa=5,33,11,22,45_Recombination events.csv|4892,4892,45_Recombination events.csv,2892,10000,"['13', '40', '43']",1000,0.000025,0.01,0.1,5000,50,2892,9997,2892-9997,"['40', '43', '13']",['38'],"['45', '14', '2']",0,3,3,100,,,,,✅ Complete (3/3),59,100,3/3,100,3,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,2892-10000,100.0%,100.0%,0,100,,,,,,,,,,0,99.7,0,1,1,0,1,❌ None
